T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2013-07-08T12:00:00Z,2013-07-08T12:00:00Z,2013-07-08T12:00:01Z,2013-07-08T120001Z/aia.lev1_euv_12s.2013-07-08T120003Z.94.image_lev1.fits,2013-07-08T120001Z/aia.lev1_euv_12s.2013-07-08T120010Z.131.image_lev1.fits,2013-07-08T120001Z/aia.lev1_euv_12s.2013-07-08T120012Z.171.image_lev1.fits,2013-07-08T120001Z/aia.lev1_euv_12s.2013-07-08T120008Z.193.image_lev1.fits,2013-07-08T120001Z/aia.lev1_euv_12s.2013-07-08T120001Z.211.image_lev1.fits,2013-07-08T120001Z/aia.lev1_euv_12s.2013-07-08T120009Z.304.image_lev1.fits,2013-07-08T120001Z/aia.lev1_euv_12s.2013-07-08T120004Z.335.image_lev1.fits,2013-07-08T120001Z/hmi.m_720s.20130708_120000_TAI.1.magnetogram.fits
2013-07-09T12:00:00Z,2013-07-09T12:00:00Z,2013-07-09T12:00:01Z,2013-07-09T120001Z/aia.lev1_euv_12s.2013-07-09T120003Z.94.image_lev1.fits,2013-07-09T120001Z/aia.lev1_euv_12s.2013-07-09T120010Z.131.image_lev1.fits,2013-07-09T120001Z/aia.lev1_euv_12s.2013-07-09T120012Z.171.image_lev1.fits,2013-07-09T120001Z/aia.lev1_euv_12s.2013-07-09T120008Z.193.image_lev1.fits,2013-07-09T120001Z/aia.lev1_euv_12s.2013-07-09T120001Z.211.image_lev1.fits,2013-07-09T120001Z/aia.lev1_euv_12s.2013-07-09T120009Z.304.image_lev1.fits,2013-07-09T120001Z/aia.lev1_euv_12s.2013-07-09T120004Z.335.image_lev1.fits,2013-07-09T120001Z/hmi.m_720s.20130709_120000_TAI.1.magnetogram.fits
2013-07-10T12:00:00Z,2013-07-10T12:00:00Z,2013-07-10T12:00:01Z,2013-07-10T120001Z/aia.lev1_euv_12s.2013-07-10T120003Z.94.image_lev1.fits,2013-07-10T120001Z/aia.lev1_euv_12s.2013-07-10T120010Z.131.image_lev1.fits,2013-07-10T120001Z/aia.lev1_euv_12s.2013-07-10T120012Z.171.image_lev1.fits,2013-07-10T120001Z/aia.lev1_euv_12s.2013-07-10T120008Z.193.image_lev1.fits,2013-07-10T120001Z/aia.lev1_euv_12s.2013-07-10T120001Z.211.image_lev1.fits,2013-07-10T120001Z/aia.lev1_euv_12s.2013-07-10T120009Z.304.image_lev1.fits,2013-07-10T120001Z/aia.lev1_euv_12s.2013-07-10T120004Z.335.image_lev1.fits,2013-07-10T120001Z/hmi.m_720s.20130710_120000_TAI.1.magnetogram.fits
2013-07-11T12:00:00Z,2013-07-11T12:00:00Z,2013-07-11T12:00:01Z,2013-07-11T120001Z/aia.lev1_euv_12s.2013-07-11T120003Z.94.image_lev1.fits,2013-07-11T120001Z/aia.lev1_euv_12s.2013-07-11T120010Z.131.image_lev1.fits,2013-07-11T120001Z/aia.lev1_euv_12s.2013-07-11T120012Z.171.image_lev1.fits,2013-07-11T120001Z/aia.lev1_euv_12s.2013-07-11T120008Z.193.image_lev1.fits,2013-07-11T120001Z/aia.lev1_euv_12s.2013-07-11T120001Z.211.image_lev1.fits,2013-07-11T120001Z/aia.lev1_euv_12s.2013-07-11T120009Z.304.image_lev1.fits,2013-07-11T120001Z/aia.lev1_euv_12s.2013-07-11T120004Z.335.image_lev1.fits,2013-07-11T120001Z/hmi.m_720s.20130711_120000_TAI.1.magnetogram.fits
2013-07-12T12:00:00Z,2013-07-12T12:00:00Z,2013-07-12T12:00:01Z,2013-07-12T120001Z/aia.lev1_euv_12s.2013-07-12T120003Z.94.image_lev1.fits,2013-07-12T120001Z/aia.lev1_euv_12s.2013-07-12T120010Z.131.image_lev1.fits,2013-07-12T120001Z/aia.lev1_euv_12s.2013-07-12T120012Z.171.image_lev1.fits,2013-07-12T120001Z/aia.lev1_euv_12s.2013-07-12T120008Z.193.image_lev1.fits,2013-07-12T120001Z/aia.lev1_euv_12s.2013-07-12T120001Z.211.image_lev1.fits,2013-07-12T120001Z/aia.lev1_euv_12s.2013-07-12T120009Z.304.image_lev1.fits,2013-07-12T120001Z/aia.lev1_euv_12s.2013-07-12T120004Z.335.image_lev1.fits,2013-07-12T120001Z/hmi.m_720s.20130712_120000_TAI.1.magnetogram.fits
2013-07-13T12:00:00Z,2013-07-13T12:00:00Z,2013-07-13T12:00:01Z,2013-07-13T120001Z/aia.lev1_euv_12s.2013-07-13T120003Z.94.image_lev1.fits,2013-07-13T120001Z/aia.lev1_euv_12s.2013-07-13T120010Z.131.image_lev1.fits,2013-07-13T120001Z/aia.lev1_euv_12s.2013-07-13T120012Z.171.image_lev1.fits,2013-07-13T120001Z/aia.lev1_euv_12s.2013-07-13T120008Z.193.image_lev1.fits,2013-07-13T120001Z/aia.lev1_euv_12s.2013-07-13T120001Z.211.image_lev1.fits,2013-07-13T120001Z/aia.lev1_euv_12s.2013-07-13T120009Z.304.image_lev1.fits,2013-07-13T120001Z/aia.lev1_euv_12s.2013-07-13T120004Z.335.image_lev1.fits,2013-07-13T120001Z/hmi.m_720s.20130713_120000_TAI.1.magnetogram.fits
2013-07-14T12:00:00Z,2013-07-14T12:00:00Z,2013-07-14T12:00:01Z,2013-07-14T120001Z/aia.lev1_euv_12s.2013-07-14T120003Z.94.image_lev1.fits,2013-07-14T120001Z/aia.lev1_euv_12s.2013-07-14T120010Z.131.image_lev1.fits,2013-07-14T120001Z/aia.lev1_euv_12s.2013-07-14T120012Z.171.image_lev1.fits,2013-07-14T120001Z/aia.lev1_euv_12s.2013-07-14T120008Z.193.image_lev1.fits,2013-07-14T120001Z/aia.lev1_euv_12s.2013-07-14T120001Z.211.image_lev1.fits,2013-07-14T120001Z/aia.lev1_euv_12s.2013-07-14T120009Z.304.image_lev1.fits,2013-07-14T120001Z/aia.lev1_euv_12s.2013-07-14T120004Z.335.image_lev1.fits,2013-07-14T120001Z/hmi.m_720s.20130714_120000_TAI.1.magnetogram.fits
2013-07-15T12:00:00Z,2013-07-15T12:00:00Z,2013-07-15T12:00:01Z,2013-07-15T120001Z/aia.lev1_euv_12s.2013-07-15T120003Z.94.image_lev1.fits,2013-07-15T120001Z/aia.lev1_euv_12s.2013-07-15T120010Z.131.image_lev1.fits,2013-07-15T120001Z/aia.lev1_euv_12s.2013-07-15T120012Z.171.image_lev1.fits,2013-07-15T120001Z/aia.lev1_euv_12s.2013-07-15T120008Z.193.image_lev1.fits,2013-07-15T120001Z/aia.lev1_euv_12s.2013-07-15T120001Z.211.image_lev1.fits,2013-07-15T120001Z/aia.lev1_euv_12s.2013-07-15T120009Z.304.image_lev1.fits,2013-07-15T120001Z/aia.lev1_euv_12s.2013-07-15T120004Z.335.image_lev1.fits,2013-07-15T120001Z/hmi.m_720s.20130715_120000_TAI.1.magnetogram.fits
2013-07-16T12:00:00Z,2013-07-16T12:00:00Z,2013-07-16T12:00:01Z,2013-07-16T120001Z/aia.lev1_euv_12s.2013-07-16T120003Z.94.image_lev1.fits,2013-07-16T120001Z/aia.lev1_euv_12s.2013-07-16T120010Z.131.image_lev1.fits,2013-07-16T120001Z/aia.lev1_euv_12s.2013-07-16T120012Z.171.image_lev1.fits,2013-07-16T120001Z/aia.lev1_euv_12s.2013-07-16T120008Z.193.image_lev1.fits,2013-07-16T120001Z/aia.lev1_euv_12s.2013-07-16T120001Z.211.image_lev1.fits,2013-07-16T120001Z/aia.lev1_euv_12s.2013-07-16T120009Z.304.image_lev1.fits,2013-07-16T120001Z/aia.lev1_euv_12s.2013-07-16T120004Z.335.image_lev1.fits,2013-07-16T120001Z/hmi.m_720s.20130716_120000_TAI.1.magnetogram.fits
2013-07-17T12:00:00Z,2013-07-17T12:00:00Z,2013-07-17T12:00:01Z,2013-07-17T120001Z/aia.lev1_euv_12s.2013-07-17T120003Z.94.image_lev1.fits,2013-07-17T120001Z/aia.lev1_euv_12s.2013-07-17T120010Z.131.image_lev1.fits,2013-07-17T120001Z/aia.lev1_euv_12s.2013-07-17T120012Z.171.image_lev1.fits,2013-07-17T120001Z/aia.lev1_euv_12s.2013-07-17T120008Z.193.image_lev1.fits,2013-07-17T120001Z/aia.lev1_euv_12s.2013-07-17T120001Z.211.image_lev1.fits,2013-07-17T120001Z/aia.lev1_euv_12s.2013-07-17T120009Z.304.image_lev1.fits,2013-07-17T120001Z/aia.lev1_euv_12s.2013-07-17T120004Z.335.image_lev1.fits,2013-07-17T120001Z/hmi.m_720s.20130717_120000_TAI.1.magnetogram.fits
