T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2014-10-15T12:00:00Z,2014-10-15T12:00:00Z,2014-10-15T12:00:01Z,2014-10-15T120001Z/aia.lev1_euv_12s.2014-10-15T120003Z.94.image_lev1.fits,2014-10-15T120001Z/aia.lev1_euv_12s.2014-10-15T120010Z.131.image_lev1.fits,2014-10-15T120001Z/aia.lev1_euv_12s.2014-10-15T120012Z.171.image_lev1.fits,2014-10-15T120001Z/aia.lev1_euv_12s.2014-10-15T120008Z.193.image_lev1.fits,2014-10-15T120001Z/aia.lev1_euv_12s.2014-10-15T120001Z.211.image_lev1.fits,2014-10-15T120001Z/aia.lev1_euv_12s.2014-10-15T120009Z.304.image_lev1.fits,2014-10-15T120001Z/aia.lev1_euv_12s.2014-10-15T120004Z.335.image_lev1.fits,2014-10-15T120001Z/hmi.m_720s.20141015_120000_TAI.1.magnetogram.fits
2014-10-16T12:00:00Z,2014-10-16T12:00:00Z,2014-10-16T12:00:01Z,2014-10-16T120001Z/aia.lev1_euv_12s.2014-10-16T120003Z.94.image_lev1.fits,2014-10-16T120001Z/aia.lev1_euv_12s.2014-10-16T120010Z.131.image_lev1.fits,2014-10-16T120001Z/aia.lev1_euv_12s.2014-10-16T120012Z.171.image_lev1.fits,2014-10-16T120001Z/aia.lev1_euv_12s.2014-10-16T120008Z.193.image_lev1.fits,2014-10-16T120001Z/aia.lev1_euv_12s.2014-10-16T120001Z.211.image_lev1.fits,2014-10-16T120001Z/aia.lev1_euv_12s.2014-10-16T120009Z.304.image_lev1.fits,2014-10-16T120001Z/aia.lev1_euv_12s.2014-10-16T120004Z.335.image_lev1.fits,2014-10-16T120001Z/hmi.m_720s.20141016_120000_TAI.1.magnetogram.fits
2014-10-17T12:00:00Z,2014-10-17T12:00:00Z,2014-10-17T12:00:01Z,2014-10-17T120001Z/aia.lev1_euv_12s.2014-10-17T120003Z.94.image_lev1.fits,2014-10-17T120001Z/aia.lev1_euv_12s.2014-10-17T120010Z.131.image_lev1.fits,2014-10-17T120001Z/aia.lev1_euv_12s.2014-10-17T120012Z.171.image_lev1.fits,2014-10-17T120001Z/aia.lev1_euv_12s.2014-10-17T120008Z.193.image_lev1.fits,2014-10-17T120001Z/aia.lev1_euv_12s.2014-10-17T120001Z.211.image_lev1.fits,2014-10-17T120001Z/aia.lev1_euv_12s.2014-10-17T120009Z.304.image_lev1.fits,2014-10-17T120001Z/aia.lev1_euv_12s.2014-10-17T120004Z.335.image_lev1.fits,2014-10-17T120001Z/hmi.m_720s.20141017_120000_TAI.1.magnetogram.fits
2014-10-18T12:00:00Z,2014-10-18T12:00:00Z,2014-10-18T12:00:01Z,2014-10-18T120001Z/aia.lev1_euv_12s.2014-10-18T120003Z.94.image_lev1.fits,2014-10-18T120001Z/aia.lev1_euv_12s.2014-10-18T120010Z.131.image_lev1.fits,2014-10-18T120001Z/aia.lev1_euv_12s.2014-10-18T120013Z.171.image_lev1.fits,2014-10-18T120001Z/aia.lev1_euv_12s.2014-10-18T120009Z.193.image_lev1.fits,2014-10-18T120001Z/aia.lev1_euv_12s.2014-10-18T120001Z.211.image_lev1.fits,2014-10-18T120001Z/aia.lev1_euv_12s.2014-10-18T120009Z.304.image_lev1.fits,2014-10-18T120001Z/aia.lev1_euv_12s.2014-10-18T120004Z.335.image_lev1.fits,2014-10-18T120001Z/hmi.m_720s.20141018_120000_TAI.1.magnetogram.fits
2014-10-19T12:00:00Z,2014-10-19T12:00:00Z,2014-10-19T12:00:01Z,2014-10-19T120001Z/aia.lev1_euv_12s.2014-10-19T120003Z.94.image_lev1.fits,2014-10-19T120001Z/aia.lev1_euv_12s.2014-10-19T120010Z.131.image_lev1.fits,2014-10-19T120001Z/aia.lev1_euv_12s.2014-10-19T120012Z.171.image_lev1.fits,2014-10-19T120001Z/aia.lev1_euv_12s.2014-10-19T120008Z.193.image_lev1.fits,2014-10-19T120001Z/aia.lev1_euv_12s.2014-10-19T120001Z.211.image_lev1.fits,2014-10-19T120001Z/aia.lev1_euv_12s.2014-10-19T120009Z.304.image_lev1.fits,2014-10-19T120001Z/aia.lev1_euv_12s.2014-10-19T120004Z.335.image_lev1.fits,2014-10-19T120001Z/hmi.m_720s.20141019_120000_TAI.1.magnetogram.fits
2014-10-20T12:00:00Z,2014-10-20T12:00:00Z,2014-10-20T12:00:01Z,2014-10-20T120001Z/aia.lev1_euv_12s.2014-10-20T120003Z.94.image_lev1.fits,2014-10-20T120001Z/aia.lev1_euv_12s.2014-10-20T120010Z.131.image_lev1.fits,2014-10-20T120001Z/aia.lev1_euv_12s.2014-10-20T120013Z.171.image_lev1.fits,2014-10-20T120001Z/aia.lev1_euv_12s.2014-10-20T120008Z.193.image_lev1.fits,2014-10-20T120001Z/aia.lev1_euv_12s.2014-10-20T120001Z.211.image_lev1.fits,2014-10-20T120001Z/aia.lev1_euv_12s.2014-10-20T120009Z.304.image_lev1.fits,2014-10-20T120001Z/aia.lev1_euv_12s.2014-10-20T120004Z.335.image_lev1.fits,2014-10-20T120001Z/hmi.m_720s.20141020_120000_TAI.1.magnetogram.fits
2014-10-21T12:00:00Z,2014-10-21T12:00:00Z,2014-10-21T12:00:01Z,2014-10-21T120001Z/aia.lev1_euv_12s.2014-10-21T120003Z.94.image_lev1.fits,2014-10-21T120001Z/aia.lev1_euv_12s.2014-10-21T120010Z.131.image_lev1.fits,2014-10-21T120001Z/aia.lev1_euv_12s.2014-10-21T120012Z.171.image_lev1.fits,2014-10-21T120001Z/aia.lev1_euv_12s.2014-10-21T120008Z.193.image_lev1.fits,2014-10-21T120001Z/aia.lev1_euv_12s.2014-10-21T120001Z.211.image_lev1.fits,2014-10-21T120001Z/aia.lev1_euv_12s.2014-10-21T120009Z.304.image_lev1.fits,2014-10-21T120001Z/aia.lev1_euv_12s.2014-10-21T120004Z.335.image_lev1.fits,2014-10-21T120001Z/hmi.m_720s.20141021_120000_TAI.1.magnetogram.fits
2014-10-22T12:00:00Z,2014-10-22T12:00:00Z,2014-10-22T12:00:01Z,2014-10-22T120001Z/aia.lev1_euv_12s.2014-10-22T120003Z.94.image_lev1.fits,2014-10-22T120001Z/aia.lev1_euv_12s.2014-10-22T120010Z.131.image_lev1.fits,2014-10-22T120001Z/aia.lev1_euv_12s.2014-10-22T120012Z.171.image_lev1.fits,2014-10-22T120001Z/aia.lev1_euv_12s.2014-10-22T120008Z.193.image_lev1.fits,2014-10-22T120001Z/aia.lev1_euv_12s.2014-10-22T120001Z.211.image_lev1.fits,2014-10-22T120001Z/aia.lev1_euv_12s.2014-10-22T120009Z.304.image_lev1.fits,2014-10-22T120001Z/aia.lev1_euv_12s.2014-10-22T120004Z.335.image_lev1.fits,2014-10-22T120001Z/hmi.m_720s.20141022_120000_TAI.1.magnetogram.fits
2014-10-23T12:00:00Z,2014-10-23T12:00:00Z,2014-10-23T12:00:01Z,2014-10-23T120001Z/aia.lev1_euv_12s.2014-10-23T120003Z.94.image_lev1.fits,2014-10-23T120001Z/aia.lev1_euv_12s.2014-10-23T120010Z.131.image_lev1.fits,2014-10-23T120001Z/aia.lev1_euv_12s.2014-10-23T120012Z.171.image_lev1.fits,2014-10-23T120001Z/aia.lev1_euv_12s.2014-10-23T120009Z.193.image_lev1.fits,2014-10-23T120001Z/aia.lev1_euv_12s.2014-10-23T120001Z.211.image_lev1.fits,2014-10-23T120001Z/aia.lev1_euv_12s.2014-10-23T120009Z.304.image_lev1.fits,2014-10-23T120001Z/aia.lev1_euv_12s.2014-10-23T120004Z.335.image_lev1.fits,2014-10-23T120001Z/hmi.m_720s.20141023_120000_TAI.1.magnetogram.fits
2014-10-24T12:00:00Z,2014-10-24T12:00:00Z,2014-10-24T12:00:01Z,2014-10-24T120001Z/aia.lev1_euv_12s.2014-10-24T120003Z.94.image_lev1.fits,2014-10-24T120001Z/aia.lev1_euv_12s.2014-10-24T120010Z.131.image_lev1.fits,2014-10-24T120001Z/aia.lev1_euv_12s.2014-10-24T120012Z.171.image_lev1.fits,2014-10-24T120001Z/aia.lev1_euv_12s.2014-10-24T120008Z.193.image_lev1.fits,2014-10-24T120001Z/aia.lev1_euv_12s.2014-10-24T120001Z.211.image_lev1.fits,2014-10-24T120001Z/aia.lev1_euv_12s.2014-10-24T120009Z.304.image_lev1.fits,2014-10-24T120001Z/aia.lev1_euv_12s.2014-10-24T120004Z.335.image_lev1.fits,2014-10-24T120001Z/hmi.m_720s.20141024_120000_TAI.1.magnetogram.fits
