T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2015-10-04T12:00:00Z,2015-10-04T12:00:00Z,2015-10-04T12:00:00Z,2015-10-04T120000Z/aia.lev1_euv_12s.2015-10-04T120002Z.94.image_lev1.fits,2015-10-04T120000Z/aia.lev1_euv_12s.2015-10-04T120009Z.131.image_lev1.fits,2015-10-04T120000Z/aia.lev1_euv_12s.2015-10-04T120011Z.171.image_lev1.fits,2015-10-04T120000Z/aia.lev1_euv_12s.2015-10-04T120007Z.193.image_lev1.fits,2015-10-04T120000Z/aia.lev1_euv_12s.2015-10-04T120000Z.211.image_lev1.fits,2015-10-04T120000Z/aia.lev1_euv_12s.2015-10-04T120008Z.304.image_lev1.fits,2015-10-04T120000Z/aia.lev1_euv_12s.2015-10-04T120003Z.335.image_lev1.fits,2015-10-04T120000Z/hmi.m_720s.20151004_120000_TAI.1.magnetogram.fits
2015-10-05T12:00:00Z,2015-10-05T12:00:00Z,2015-10-05T12:00:00Z,2015-10-05T120000Z/aia.lev1_euv_12s.2015-10-05T120002Z.94.image_lev1.fits,2015-10-05T120000Z/aia.lev1_euv_12s.2015-10-05T120009Z.131.image_lev1.fits,2015-10-05T120000Z/aia.lev1_euv_12s.2015-10-05T120011Z.171.image_lev1.fits,2015-10-05T120000Z/aia.lev1_euv_12s.2015-10-05T120007Z.193.image_lev1.fits,2015-10-05T120000Z/aia.lev1_euv_12s.2015-10-05T120000Z.211.image_lev1.fits,2015-10-05T120000Z/aia.lev1_euv_12s.2015-10-05T120008Z.304.image_lev1.fits,2015-10-05T120000Z/aia.lev1_euv_12s.2015-10-05T120003Z.335.image_lev1.fits,2015-10-05T120000Z/hmi.m_720s.20151005_120000_TAI.1.magnetogram.fits
2015-10-06T12:00:00Z,2015-10-06T12:00:00Z,2015-10-06T12:00:00Z,2015-10-06T120000Z/aia.lev1_euv_12s.2015-10-06T120002Z.94.image_lev1.fits,2015-10-06T120000Z/aia.lev1_euv_12s.2015-10-06T120009Z.131.image_lev1.fits,2015-10-06T120000Z/aia.lev1_euv_12s.2015-10-06T120011Z.171.image_lev1.fits,2015-10-06T120000Z/aia.lev1_euv_12s.2015-10-06T120007Z.193.image_lev1.fits,2015-10-06T120000Z/aia.lev1_euv_12s.2015-10-06T120000Z.211.image_lev1.fits,2015-10-06T120000Z/aia.lev1_euv_12s.2015-10-06T120008Z.304.image_lev1.fits,2015-10-06T120000Z/aia.lev1_euv_12s.2015-10-06T120003Z.335.image_lev1.fits,2015-10-06T120000Z/hmi.m_720s.20151006_120000_TAI.1.magnetogram.fits
2015-10-07T12:00:00Z,2015-10-07T12:00:00Z,2015-10-07T12:00:00Z,2015-10-07T120000Z/aia.lev1_euv_12s.2015-10-07T120002Z.94.image_lev1.fits,2015-10-07T120000Z/aia.lev1_euv_12s.2015-10-07T120009Z.131.image_lev1.fits,2015-10-07T120000Z/aia.lev1_euv_12s.2015-10-07T120011Z.171.image_lev1.fits,2015-10-07T120000Z/aia.lev1_euv_12s.2015-10-07T120007Z.193.image_lev1.fits,2015-10-07T120000Z/aia.lev1_euv_12s.2015-10-07T120000Z.211.image_lev1.fits,2015-10-07T120000Z/aia.lev1_euv_12s.2015-10-07T120008Z.304.image_lev1.fits,2015-10-07T120000Z/aia.lev1_euv_12s.2015-10-07T120003Z.335.image_lev1.fits,2015-10-07T120000Z/hmi.m_720s.20151007_120000_TAI.1.magnetogram.fits
2015-10-08T12:00:00Z,2015-10-08T12:00:00Z,2015-10-08T12:00:00Z,2015-10-08T120000Z/aia.lev1_euv_12s.2015-10-08T120002Z.94.image_lev1.fits,2015-10-08T120000Z/aia.lev1_euv_12s.2015-10-08T120009Z.131.image_lev1.fits,2015-10-08T120000Z/aia.lev1_euv_12s.2015-10-08T120011Z.171.image_lev1.fits,2015-10-08T120000Z/aia.lev1_euv_12s.2015-10-08T120007Z.193.image_lev1.fits,2015-10-08T120000Z/aia.lev1_euv_12s.2015-10-08T120000Z.211.image_lev1.fits,2015-10-08T120000Z/aia.lev1_euv_12s.2015-10-08T120008Z.304.image_lev1.fits,2015-10-08T120000Z/aia.lev1_euv_12s.2015-10-08T120003Z.335.image_lev1.fits,2015-10-08T120000Z/hmi.m_720s.20151008_120000_TAI.1.magnetogram.fits
2015-10-09T12:00:00Z,2015-10-09T12:00:00Z,2015-10-09T12:00:00Z,2015-10-09T120000Z/aia.lev1_euv_12s.2015-10-09T120002Z.94.image_lev1.fits,2015-10-09T120000Z/aia.lev1_euv_12s.2015-10-09T120009Z.131.image_lev1.fits,2015-10-09T120000Z/aia.lev1_euv_12s.2015-10-09T120011Z.171.image_lev1.fits,2015-10-09T120000Z/aia.lev1_euv_12s.2015-10-09T120007Z.193.image_lev1.fits,2015-10-09T120000Z/aia.lev1_euv_12s.2015-10-09T120000Z.211.image_lev1.fits,2015-10-09T120000Z/aia.lev1_euv_12s.2015-10-09T120008Z.304.image_lev1.fits,2015-10-09T120000Z/aia.lev1_euv_12s.2015-10-09T120003Z.335.image_lev1.fits,2015-10-09T120000Z/hmi.m_720s.20151009_120000_TAI.1.magnetogram.fits
2015-10-10T12:00:00Z,2015-10-10T12:00:00Z,2015-10-10T12:00:00Z,2015-10-10T120000Z/aia.lev1_euv_12s.2015-10-10T120002Z.94.image_lev1.fits,2015-10-10T120000Z/aia.lev1_euv_12s.2015-10-10T120009Z.131.image_lev1.fits,2015-10-10T120000Z/aia.lev1_euv_12s.2015-10-10T120011Z.171.image_lev1.fits,2015-10-10T120000Z/aia.lev1_euv_12s.2015-10-10T120007Z.193.image_lev1.fits,2015-10-10T120000Z/aia.lev1_euv_12s.2015-10-10T120000Z.211.image_lev1.fits,2015-10-10T120000Z/aia.lev1_euv_12s.2015-10-10T120008Z.304.image_lev1.fits,2015-10-10T120000Z/aia.lev1_euv_12s.2015-10-10T120003Z.335.image_lev1.fits,2015-10-10T120000Z/hmi.m_720s.20151010_120000_TAI.1.magnetogram.fits
2015-10-11T12:00:00Z,2015-10-11T12:00:00Z,2015-10-11T12:00:00Z,2015-10-11T120000Z/aia.lev1_euv_12s.2015-10-11T120002Z.94.image_lev1.fits,2015-10-11T120000Z/aia.lev1_euv_12s.2015-10-11T120009Z.131.image_lev1.fits,2015-10-11T120000Z/aia.lev1_euv_12s.2015-10-11T120011Z.171.image_lev1.fits,2015-10-11T120000Z/aia.lev1_euv_12s.2015-10-11T120007Z.193.image_lev1.fits,2015-10-11T120000Z/aia.lev1_euv_12s.2015-10-11T120000Z.211.image_lev1.fits,2015-10-11T120000Z/aia.lev1_euv_12s.2015-10-11T120008Z.304.image_lev1.fits,2015-10-11T120000Z/aia.lev1_euv_12s.2015-10-11T120003Z.335.image_lev1.fits,2015-10-11T120000Z/hmi.m_720s.20151011_120000_TAI.1.magnetogram.fits
2015-10-12T12:00:00Z,2015-10-12T12:00:00Z,2015-10-12T12:00:00Z,2015-10-12T120000Z/aia.lev1_euv_12s.2015-10-12T120002Z.94.image_lev1.fits,2015-10-12T120000Z/aia.lev1_euv_12s.2015-10-12T120009Z.131.image_lev1.fits,2015-10-12T120000Z/aia.lev1_euv_12s.2015-10-12T120011Z.171.image_lev1.fits,2015-10-12T120000Z/aia.lev1_euv_12s.2015-10-12T120007Z.193.image_lev1.fits,2015-10-12T120000Z/aia.lev1_euv_12s.2015-10-12T120000Z.211.image_lev1.fits,2015-10-12T120000Z/aia.lev1_euv_12s.2015-10-12T120008Z.304.image_lev1.fits,2015-10-12T120000Z/aia.lev1_euv_12s.2015-10-12T120003Z.335.image_lev1.fits,2015-10-12T120000Z/hmi.m_720s.20151012_120000_TAI.1.magnetogram.fits
2015-10-13T12:00:00Z,2015-10-13T12:00:00Z,2015-10-13T12:00:00Z,2015-10-13T120000Z/aia.lev1_euv_12s.2015-10-13T120002Z.94.image_lev1.fits,2015-10-13T120000Z/aia.lev1_euv_12s.2015-10-13T120009Z.131.image_lev1.fits,2015-10-13T120000Z/aia.lev1_euv_12s.2015-10-13T120011Z.171.image_lev1.fits,2015-10-13T120000Z/aia.lev1_euv_12s.2015-10-13T120007Z.193.image_lev1.fits,2015-10-13T120000Z/aia.lev1_euv_12s.2015-10-13T120000Z.211.image_lev1.fits,2015-10-13T120000Z/aia.lev1_euv_12s.2015-10-13T120008Z.304.image_lev1.fits,2015-10-13T120000Z/aia.lev1_euv_12s.2015-10-13T120003Z.335.image_lev1.fits,2015-10-13T120000Z/hmi.m_720s.20151013_120000_TAI.1.magnetogram.fits
