T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2012-03-04T12:00:00Z,2012-03-04T12:00:00Z,2012-03-04T12:00:02Z,2012-03-04T120002Z/aia.lev1_euv_12s.2012-03-04T120004Z.94.image_lev1.fits,2012-03-04T120002Z/aia.lev1_euv_12s.2012-03-04T120011Z.131.image_lev1.fits,2012-03-04T120002Z/aia.lev1_euv_12s.2012-03-04T120013Z.171.image_lev1.fits,2012-03-04T120002Z/aia.lev1_euv_12s.2012-03-04T120010Z.193.image_lev1.fits,2012-03-04T120002Z/aia.lev1_euv_12s.2012-03-04T120002Z.211.image_lev1.fits,2012-03-04T120002Z/aia.lev1_euv_12s.2012-03-04T120010Z.304.image_lev1.fits,2012-03-04T120002Z/aia.lev1_euv_12s.2012-03-04T120005Z.335.image_lev1.fits,2012-03-04T120002Z/hmi.m_720s.20120304_120000_TAI.1.magnetogram.fits
2012-03-05T12:00:00Z,2012-03-05T12:00:00Z,2012-03-05T12:00:02Z,2012-03-05T120002Z/aia.lev1_euv_12s.2012-03-05T120004Z.94.image_lev1.fits,2012-03-05T120002Z/aia.lev1_euv_12s.2012-03-05T120011Z.131.image_lev1.fits,2012-03-05T120002Z/aia.lev1_euv_12s.2012-03-05T120013Z.171.image_lev1.fits,2012-03-05T120002Z/aia.lev1_euv_12s.2012-03-05T120009Z.193.image_lev1.fits,2012-03-05T120002Z/aia.lev1_euv_12s.2012-03-05T120002Z.211.image_lev1.fits,2012-03-05T120002Z/aia.lev1_euv_12s.2012-03-05T120010Z.304.image_lev1.fits,2012-03-05T120002Z/aia.lev1_euv_12s.2012-03-05T120005Z.335.image_lev1.fits,2012-03-05T120002Z/hmi.m_720s.20120305_120000_TAI.1.magnetogram.fits
2012-03-06T12:00:00Z,2012-03-06T12:00:00Z,2012-03-06T12:00:02Z,2012-03-06T120002Z/aia.lev1_euv_12s.2012-03-06T120004Z.94.image_lev1.fits,2012-03-06T120002Z/aia.lev1_euv_12s.2012-03-06T120011Z.131.image_lev1.fits,2012-03-06T120002Z/aia.lev1_euv_12s.2012-03-06T120013Z.171.image_lev1.fits,2012-03-06T120002Z/aia.lev1_euv_12s.2012-03-06T120009Z.193.image_lev1.fits,2012-03-06T120002Z/aia.lev1_euv_12s.2012-03-06T120002Z.211.image_lev1.fits,2012-03-06T120002Z/aia.lev1_euv_12s.2012-03-06T120010Z.304.image_lev1.fits,2012-03-06T120002Z/aia.lev1_euv_12s.2012-03-06T120005Z.335.image_lev1.fits,2012-03-06T120002Z/hmi.m_720s.20120306_120000_TAI.1.magnetogram.fits
2012-03-07T12:00:00Z,2012-03-07T12:00:00Z,2012-03-07T12:00:02Z,2012-03-07T120002Z/aia.lev1_euv_12s.2012-03-07T120004Z.94.image_lev1.fits,2012-03-07T120002Z/aia.lev1_euv_12s.2012-03-07T120011Z.131.image_lev1.fits,2012-03-07T120002Z/aia.lev1_euv_12s.2012-03-07T120013Z.171.image_lev1.fits,2012-03-07T120002Z/aia.lev1_euv_12s.2012-03-07T120009Z.193.image_lev1.fits,2012-03-07T120002Z/aia.lev1_euv_12s.2012-03-07T120002Z.211.image_lev1.fits,2012-03-07T120002Z/aia.lev1_euv_12s.2012-03-07T120010Z.304.image_lev1.fits,2012-03-07T120002Z/aia.lev1_euv_12s.2012-03-07T120005Z.335.image_lev1.fits,2012-03-07T120002Z/hmi.m_720s.20120307_120000_TAI.1.magnetogram.fits
2012-03-08T12:00:00Z,2012-03-08T12:00:00Z,2012-03-08T12:00:02Z,2012-03-08T120002Z/aia.lev1_euv_12s.2012-03-08T120004Z.94.image_lev1.fits,2012-03-08T120002Z/aia.lev1_euv_12s.2012-03-08T120011Z.131.image_lev1.fits,2012-03-08T120002Z/aia.lev1_euv_12s.2012-03-08T120013Z.171.image_lev1.fits,2012-03-08T120002Z/aia.lev1_euv_12s.2012-03-08T120009Z.193.image_lev1.fits,2012-03-08T120002Z/aia.lev1_euv_12s.2012-03-08T120002Z.211.image_lev1.fits,2012-03-08T120002Z/aia.lev1_euv_12s.2012-03-08T120010Z.304.image_lev1.fits,2012-03-08T120002Z/aia.lev1_euv_12s.2012-03-08T120005Z.335.image_lev1.fits,2012-03-08T120002Z/hmi.m_720s.20120308_120000_TAI.1.magnetogram.fits
2012-03-09T12:00:00Z,2012-03-09T12:00:00Z,2012-03-09T12:00:02Z,2012-03-09T120002Z/aia.lev1_euv_12s.2012-03-09T120004Z.94.image_lev1.fits,2012-03-09T120002Z/aia.lev1_euv_12s.2012-03-09T120011Z.131.image_lev1.fits,2012-03-09T120002Z/aia.lev1_euv_12s.2012-03-09T120013Z.171.image_lev1.fits,2012-03-09T120002Z/aia.lev1_euv_12s.2012-03-09T120009Z.193.image_lev1.fits,2012-03-09T120002Z/aia.lev1_euv_12s.2012-03-09T120002Z.211.image_lev1.fits,2012-03-09T120002Z/aia.lev1_euv_12s.2012-03-09T120010Z.304.image_lev1.fits,2012-03-09T120002Z/aia.lev1_euv_12s.2012-03-09T120005Z.335.image_lev1.fits,2012-03-09T120002Z/hmi.m_720s.20120309_120000_TAI.1.magnetogram.fits
2012-03-10T12:00:00Z,2012-03-10T12:00:00Z,2012-03-10T12:00:02Z,2012-03-10T120002Z/aia.lev1_euv_12s.2012-03-10T120004Z.94.image_lev1.fits,2012-03-10T120002Z/aia.lev1_euv_12s.2012-03-10T120011Z.131.image_lev1.fits,2012-03-10T120002Z/aia.lev1_euv_12s.2012-03-10T120013Z.171.image_lev1.fits,2012-03-10T120002Z/aia.lev1_euv_12s.2012-03-10T120009Z.193.image_lev1.fits,2012-03-10T120002Z/aia.lev1_euv_12s.2012-03-10T120002Z.211.image_lev1.fits,2012-03-10T120002Z/aia.lev1_euv_12s.2012-03-10T120010Z.304.image_lev1.fits,2012-03-10T120002Z/aia.lev1_euv_12s.2012-03-10T120005Z.335.image_lev1.fits,2012-03-10T120002Z/hmi.m_720s.20120310_120000_TAI.1.magnetogram.fits
2012-03-11T12:00:00Z,2012-03-11T12:00:00Z,2012-03-11T12:00:02Z,2012-03-11T120002Z/aia.lev1_euv_12s.2012-03-11T120004Z.94.image_lev1.fits,2012-03-11T120002Z/aia.lev1_euv_12s.2012-03-11T120011Z.131.image_lev1.fits,2012-03-11T120002Z/aia.lev1_euv_12s.2012-03-11T120013Z.171.image_lev1.fits,2012-03-11T120002Z/aia.lev1_euv_12s.2012-03-11T120009Z.193.image_lev1.fits,2012-03-11T120002Z/aia.lev1_euv_12s.2012-03-11T120002Z.211.image_lev1.fits,2012-03-11T120002Z/aia.lev1_euv_12s.2012-03-11T120010Z.304.image_lev1.fits,2012-03-11T120002Z/aia.lev1_euv_12s.2012-03-11T120005Z.335.image_lev1.fits,2012-03-11T120002Z/hmi.m_720s.20120311_120000_TAI.1.magnetogram.fits
2012-03-12T12:00:00Z,2012-03-12T12:00:00Z,2012-03-12T12:00:02Z,2012-03-12T120002Z/aia.lev1_euv_12s.2012-03-12T120004Z.94.image_lev1.fits,2012-03-12T120002Z/aia.lev1_euv_12s.2012-03-12T120011Z.131.image_lev1.fits,2012-03-12T120002Z/aia.lev1_euv_12s.2012-03-12T120013Z.171.image_lev1.fits,2012-03-12T120002Z/aia.lev1_euv_12s.2012-03-12T120009Z.193.image_lev1.fits,2012-03-12T120002Z/aia.lev1_euv_12s.2012-03-12T120002Z.211.image_lev1.fits,2012-03-12T120002Z/aia.lev1_euv_12s.2012-03-12T120010Z.304.image_lev1.fits,2012-03-12T120002Z/aia.lev1_euv_12s.2012-03-12T120005Z.335.image_lev1.fits,2012-03-12T120002Z/hmi.m_720s.20120312_120000_TAI.1.magnetogram.fits
2012-03-13T12:00:00Z,2012-03-13T12:00:00Z,2012-03-13T12:00:02Z,2012-03-13T120002Z/aia.lev1_euv_12s.2012-03-13T120004Z.94.image_lev1.fits,2012-03-13T120002Z/aia.lev1_euv_12s.2012-03-13T120011Z.131.image_lev1.fits,2012-03-13T120002Z/aia.lev1_euv_12s.2012-03-13T120013Z.171.image_lev1.fits,2012-03-13T120002Z/aia.lev1_euv_12s.2012-03-13T120009Z.193.image_lev1.fits,2012-03-13T120002Z/aia.lev1_euv_12s.2012-03-13T120002Z.211.image_lev1.fits,2012-03-13T120002Z/aia.lev1_euv_12s.2012-03-13T120010Z.304.image_lev1.fits,2012-03-13T120002Z/aia.lev1_euv_12s.2012-03-13T120005Z.335.image_lev1.fits,2012-03-13T120002Z/hmi.m_720s.20120313_120000_TAI.1.magnetogram.fits
