T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2021-12-15T12:00:00Z,2021-12-15T12:00:00Z,2021-12-15T11:59:59Z,2021-12-15T115959Z/aia.lev1_euv_12s.2021-12-15T120001Z.94.image_lev1.fits,2021-12-15T115959Z/aia.lev1_euv_12s.2021-12-15T120008Z.131.image_lev1.fits,2021-12-15T115959Z/aia.lev1_euv_12s.2021-12-15T120010Z.171.image_lev1.fits,2021-12-15T115959Z/aia.lev1_euv_12s.2021-12-15T120006Z.193.image_lev1.fits,2021-12-15T115959Z/aia.lev1_euv_12s.2021-12-15T115959Z.211.image_lev1.fits,2021-12-15T115959Z/aia.lev1_euv_12s.2021-12-15T120007Z.304.image_lev1.fits,2021-12-15T115959Z/aia.lev1_euv_12s.2021-12-15T120002Z.335.image_lev1.fits,2021-12-15T115959Z/hmi.m_720s.20211215_120000_TAI.3.magnetogram.fits
2021-12-16T12:00:00Z,2021-12-16T12:00:00Z,2021-12-16T11:59:59Z,2021-12-16T115959Z/aia.lev1_euv_12s.2021-12-16T120001Z.94.image_lev1.fits,2021-12-16T115959Z/aia.lev1_euv_12s.2021-12-16T120008Z.131.image_lev1.fits,2021-12-16T115959Z/aia.lev1_euv_12s.2021-12-16T120010Z.171.image_lev1.fits,2021-12-16T115959Z/aia.lev1_euv_12s.2021-12-16T120006Z.193.image_lev1.fits,2021-12-16T115959Z/aia.lev1_euv_12s.2021-12-16T115959Z.211.image_lev1.fits,2021-12-16T115959Z/aia.lev1_euv_12s.2021-12-16T120007Z.304.image_lev1.fits,2021-12-16T115959Z/aia.lev1_euv_12s.2021-12-16T120002Z.335.image_lev1.fits,2021-12-16T115959Z/hmi.m_720s.20211216_120000_TAI.3.magnetogram.fits
2021-12-17T12:00:00Z,2021-12-17T12:00:00Z,2021-12-17T11:59:59Z,2021-12-17T115959Z/aia.lev1_euv_12s.2021-12-17T120001Z.94.image_lev1.fits,2021-12-17T115959Z/aia.lev1_euv_12s.2021-12-17T120008Z.131.image_lev1.fits,2021-12-17T115959Z/aia.lev1_euv_12s.2021-12-17T120010Z.171.image_lev1.fits,2021-12-17T115959Z/aia.lev1_euv_12s.2021-12-17T120006Z.193.image_lev1.fits,2021-12-17T115959Z/aia.lev1_euv_12s.2021-12-17T115959Z.211.image_lev1.fits,2021-12-17T115959Z/aia.lev1_euv_12s.2021-12-17T120007Z.304.image_lev1.fits,2021-12-17T115959Z/aia.lev1_euv_12s.2021-12-17T120002Z.335.image_lev1.fits,2021-12-17T115959Z/hmi.m_720s.20211217_120000_TAI.3.magnetogram.fits
2021-12-18T12:00:00Z,2021-12-18T12:00:00Z,2021-12-18T11:59:59Z,2021-12-18T115959Z/aia.lev1_euv_12s.2021-12-18T120001Z.94.image_lev1.fits,2021-12-18T115959Z/aia.lev1_euv_12s.2021-12-18T120008Z.131.image_lev1.fits,2021-12-18T115959Z/aia.lev1_euv_12s.2021-12-18T120010Z.171.image_lev1.fits,2021-12-18T115959Z/aia.lev1_euv_12s.2021-12-18T120006Z.193.image_lev1.fits,2021-12-18T115959Z/aia.lev1_euv_12s.2021-12-18T115959Z.211.image_lev1.fits,2021-12-18T115959Z/aia.lev1_euv_12s.2021-12-18T120007Z.304.image_lev1.fits,2021-12-18T115959Z/aia.lev1_euv_12s.2021-12-18T120002Z.335.image_lev1.fits,2021-12-18T115959Z/hmi.m_720s.20211218_120000_TAI.3.magnetogram.fits
2021-12-19T12:00:00Z,2021-12-19T12:00:00Z,2021-12-19T11:59:59Z,2021-12-19T115959Z/aia.lev1_euv_12s.2021-12-19T120001Z.94.image_lev1.fits,2021-12-19T115959Z/aia.lev1_euv_12s.2021-12-19T120008Z.131.image_lev1.fits,2021-12-19T115959Z/aia.lev1_euv_12s.2021-12-19T120010Z.171.image_lev1.fits,2021-12-19T115959Z/aia.lev1_euv_12s.2021-12-19T120007Z.193.image_lev1.fits,2021-12-19T115959Z/aia.lev1_euv_12s.2021-12-19T115959Z.211.image_lev1.fits,2021-12-19T115959Z/aia.lev1_euv_12s.2021-12-19T120007Z.304.image_lev1.fits,2021-12-19T115959Z/aia.lev1_euv_12s.2021-12-19T120002Z.335.image_lev1.fits,2021-12-19T115959Z/hmi.m_720s.20211219_120000_TAI.3.magnetogram.fits
2021-12-20T12:00:00Z,2021-12-20T12:00:00Z,2021-12-20T11:59:59Z,2021-12-20T115959Z/aia.lev1_euv_12s.2021-12-20T120001Z.94.image_lev1.fits,2021-12-20T115959Z/aia.lev1_euv_12s.2021-12-20T120008Z.131.image_lev1.fits,2021-12-20T115959Z/aia.lev1_euv_12s.2021-12-20T120010Z.171.image_lev1.fits,2021-12-20T115959Z/aia.lev1_euv_12s.2021-12-20T120007Z.193.image_lev1.fits,2021-12-20T115959Z/aia.lev1_euv_12s.2021-12-20T115959Z.211.image_lev1.fits,2021-12-20T115959Z/aia.lev1_euv_12s.2021-12-20T120007Z.304.image_lev1.fits,2021-12-20T115959Z/aia.lev1_euv_12s.2021-12-20T120002Z.335.image_lev1.fits,2021-12-20T115959Z/hmi.m_720s.20211220_120000_TAI.3.magnetogram.fits
2021-12-21T12:00:00Z,2021-12-21T12:00:00Z,2021-12-21T11:59:59Z,2021-12-21T115959Z/aia.lev1_euv_12s.2021-12-21T120001Z.94.image_lev1.fits,2021-12-21T115959Z/aia.lev1_euv_12s.2021-12-21T120008Z.131.image_lev1.fits,2021-12-21T115959Z/aia.lev1_euv_12s.2021-12-21T120010Z.171.image_lev1.fits,2021-12-21T115959Z/aia.lev1_euv_12s.2021-12-21T120006Z.193.image_lev1.fits,2021-12-21T115959Z/aia.lev1_euv_12s.2021-12-21T115959Z.211.image_lev1.fits,2021-12-21T115959Z/aia.lev1_euv_12s.2021-12-21T120007Z.304.image_lev1.fits,2021-12-21T115959Z/aia.lev1_euv_12s.2021-12-21T120002Z.335.image_lev1.fits,2021-12-21T115959Z/hmi.m_720s.20211221_120000_TAI.3.magnetogram.fits
2021-12-22T12:00:00Z,2021-12-22T12:00:00Z,2021-12-22T11:59:59Z,2021-12-22T115959Z/aia.lev1_euv_12s.2021-12-22T120001Z.94.image_lev1.fits,2021-12-22T115959Z/aia.lev1_euv_12s.2021-12-22T120008Z.131.image_lev1.fits,2021-12-22T115959Z/aia.lev1_euv_12s.2021-12-22T120010Z.171.image_lev1.fits,2021-12-22T115959Z/aia.lev1_euv_12s.2021-12-22T120006Z.193.image_lev1.fits,2021-12-22T115959Z/aia.lev1_euv_12s.2021-12-22T115959Z.211.image_lev1.fits,2021-12-22T115959Z/aia.lev1_euv_12s.2021-12-22T120007Z.304.image_lev1.fits,2021-12-22T115959Z/aia.lev1_euv_12s.2021-12-22T120002Z.335.image_lev1.fits,2021-12-22T115959Z/hmi.m_720s.20211222_120000_TAI.3.magnetogram.fits
2021-12-23T12:00:00Z,2021-12-23T12:00:00Z,2021-12-23T11:59:59Z,2021-12-23T115959Z/aia.lev1_euv_12s.2021-12-23T120001Z.94.image_lev1.fits,2021-12-23T115959Z/aia.lev1_euv_12s.2021-12-23T120008Z.131.image_lev1.fits,2021-12-23T115959Z/aia.lev1_euv_12s.2021-12-23T120010Z.171.image_lev1.fits,2021-12-23T115959Z/aia.lev1_euv_12s.2021-12-23T120006Z.193.image_lev1.fits,2021-12-23T115959Z/aia.lev1_euv_12s.2021-12-23T115959Z.211.image_lev1.fits,2021-12-23T115959Z/aia.lev1_euv_12s.2021-12-23T120007Z.304.image_lev1.fits,2021-12-23T115959Z/aia.lev1_euv_12s.2021-12-23T120002Z.335.image_lev1.fits,2021-12-23T115959Z/hmi.m_720s.20211223_120000_TAI.3.magnetogram.fits
2021-12-24T12:00:00Z,2021-12-24T12:00:00Z,2021-12-24T11:59:59Z,2021-12-24T115959Z/aia.lev1_euv_12s.2021-12-24T120001Z.94.image_lev1.fits,2021-12-24T115959Z/aia.lev1_euv_12s.2021-12-24T120008Z.131.image_lev1.fits,2021-12-24T115959Z/aia.lev1_euv_12s.2021-12-24T120010Z.171.image_lev1.fits,2021-12-24T115959Z/aia.lev1_euv_12s.2021-12-24T120006Z.193.image_lev1.fits,2021-12-24T115959Z/aia.lev1_euv_12s.2021-12-24T115959Z.211.image_lev1.fits,2021-12-24T115959Z/aia.lev1_euv_12s.2021-12-24T120007Z.304.image_lev1.fits,2021-12-24T115959Z/aia.lev1_euv_12s.2021-12-24T120002Z.335.image_lev1.fits,2021-12-24T115959Z/hmi.m_720s.20211224_120000_TAI.3.magnetogram.fits
