T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2014-02-11T12:00:00Z,2014-02-11T12:00:00Z,2014-02-11T12:00:01Z,2014-02-11T120001Z/aia.lev1_euv_12s.2014-02-11T120003Z.94.image_lev1.fits,2014-02-11T120001Z/aia.lev1_euv_12s.2014-02-11T120010Z.131.image_lev1.fits,2014-02-11T120001Z/aia.lev1_euv_12s.2014-02-11T120012Z.171.image_lev1.fits,2014-02-11T120001Z/aia.lev1_euv_12s.2014-02-11T120009Z.193.image_lev1.fits,2014-02-11T120001Z/aia.lev1_euv_12s.2014-02-11T120001Z.211.image_lev1.fits,2014-02-11T120001Z/aia.lev1_euv_12s.2014-02-11T120009Z.304.image_lev1.fits,2014-02-11T120001Z/aia.lev1_euv_12s.2014-02-11T120004Z.335.image_lev1.fits,2014-02-11T120001Z/hmi.m_720s.20140211_120000_TAI.1.magnetogram.fits
2014-02-12T12:00:00Z,2014-02-12T12:00:00Z,2014-02-12T12:00:01Z,2014-02-12T120001Z/aia.lev1_euv_12s.2014-02-12T120003Z.94.image_lev1.fits,2014-02-12T120001Z/aia.lev1_euv_12s.2014-02-12T120010Z.131.image_lev1.fits,2014-02-12T120001Z/aia.lev1_euv_12s.2014-02-12T120012Z.171.image_lev1.fits,2014-02-12T120001Z/aia.lev1_euv_12s.2014-02-12T120009Z.193.image_lev1.fits,2014-02-12T120001Z/aia.lev1_euv_12s.2014-02-12T120001Z.211.image_lev1.fits,2014-02-12T120001Z/aia.lev1_euv_12s.2014-02-12T120009Z.304.image_lev1.fits,2014-02-12T120001Z/aia.lev1_euv_12s.2014-02-12T120004Z.335.image_lev1.fits,2014-02-12T120001Z/hmi.m_720s.20140212_120000_TAI.1.magnetogram.fits
2014-02-13T12:00:00Z,2014-02-13T12:00:00Z,2014-02-13T12:00:01Z,2014-02-13T120001Z/aia.lev1_euv_12s.2014-02-13T120003Z.94.image_lev1.fits,2014-02-13T120001Z/aia.lev1_euv_12s.2014-02-13T120010Z.131.image_lev1.fits,2014-02-13T120001Z/aia.lev1_euv_12s.2014-02-13T120012Z.171.image_lev1.fits,2014-02-13T120001Z/aia.lev1_euv_12s.2014-02-13T120008Z.193.image_lev1.fits,2014-02-13T120001Z/aia.lev1_euv_12s.2014-02-13T120001Z.211.image_lev1.fits,2014-02-13T120001Z/aia.lev1_euv_12s.2014-02-13T120009Z.304.image_lev1.fits,2014-02-13T120001Z/aia.lev1_euv_12s.2014-02-13T120004Z.335.image_lev1.fits,2014-02-13T120001Z/hmi.m_720s.20140213_120000_TAI.1.magnetogram.fits
2014-02-14T12:00:00Z,2014-02-14T12:00:00Z,2014-02-14T12:00:01Z,2014-02-14T120001Z/aia.lev1_euv_12s.2014-02-14T120003Z.94.image_lev1.fits,2014-02-14T120001Z/aia.lev1_euv_12s.2014-02-14T120010Z.131.image_lev1.fits,2014-02-14T120001Z/aia.lev1_euv_12s.2014-02-14T120012Z.171.image_lev1.fits,2014-02-14T120001Z/aia.lev1_euv_12s.2014-02-14T120008Z.193.image_lev1.fits,2014-02-14T120001Z/aia.lev1_euv_12s.2014-02-14T120001Z.211.image_lev1.fits,2014-02-14T120001Z/aia.lev1_euv_12s.2014-02-14T120009Z.304.image_lev1.fits,2014-02-14T120001Z/aia.lev1_euv_12s.2014-02-14T120004Z.335.image_lev1.fits,2014-02-14T120001Z/hmi.m_720s.20140214_120000_TAI.1.magnetogram.fits
2014-02-15T12:00:00Z,2014-02-15T12:00:00Z,2014-02-15T12:00:01Z,2014-02-15T120001Z/aia.lev1_euv_12s.2014-02-15T120003Z.94.image_lev1.fits,2014-02-15T120001Z/aia.lev1_euv_12s.2014-02-15T120010Z.131.image_lev1.fits,2014-02-15T120001Z/aia.lev1_euv_12s.2014-02-15T120012Z.171.image_lev1.fits,2014-02-15T120001Z/aia.lev1_euv_12s.2014-02-15T120008Z.193.image_lev1.fits,2014-02-15T120001Z/aia.lev1_euv_12s.2014-02-15T120001Z.211.image_lev1.fits,2014-02-15T120001Z/aia.lev1_euv_12s.2014-02-15T120009Z.304.image_lev1.fits,2014-02-15T120001Z/aia.lev1_euv_12s.2014-02-15T120004Z.335.image_lev1.fits,2014-02-15T120001Z/hmi.m_720s.20140215_120000_TAI.1.magnetogram.fits
2014-02-16T12:00:00Z,2014-02-16T12:00:00Z,2014-02-16T12:00:01Z,2014-02-16T120001Z/aia.lev1_euv_12s.2014-02-16T120003Z.94.image_lev1.fits,2014-02-16T120001Z/aia.lev1_euv_12s.2014-02-16T120010Z.131.image_lev1.fits,2014-02-16T120001Z/aia.lev1_euv_12s.2014-02-16T120012Z.171.image_lev1.fits,2014-02-16T120001Z/aia.lev1_euv_12s.2014-02-16T120008Z.193.image_lev1.fits,2014-02-16T120001Z/aia.lev1_euv_12s.2014-02-16T120001Z.211.image_lev1.fits,2014-02-16T120001Z/aia.lev1_euv_12s.2014-02-16T120009Z.304.image_lev1.fits,2014-02-16T120001Z/aia.lev1_euv_12s.2014-02-16T120004Z.335.image_lev1.fits,2014-02-16T120001Z/hmi.m_720s.20140216_120000_TAI.1.magnetogram.fits
2014-02-17T12:00:00Z,2014-02-17T12:00:00Z,2014-02-17T12:00:01Z,2014-02-17T120001Z/aia.lev1_euv_12s.2014-02-17T120003Z.94.image_lev1.fits,2014-02-17T120001Z/aia.lev1_euv_12s.2014-02-17T120010Z.131.image_lev1.fits,2014-02-17T120001Z/aia.lev1_euv_12s.2014-02-17T120012Z.171.image_lev1.fits,2014-02-17T120001Z/aia.lev1_euv_12s.2014-02-17T120008Z.193.image_lev1.fits,2014-02-17T120001Z/aia.lev1_euv_12s.2014-02-17T120001Z.211.image_lev1.fits,2014-02-17T120001Z/aia.lev1_euv_12s.2014-02-17T120009Z.304.image_lev1.fits,2014-02-17T120001Z/aia.lev1_euv_12s.2014-02-17T120004Z.335.image_lev1.fits,2014-02-17T120001Z/hmi.m_720s.20140217_120000_TAI.1.magnetogram.fits
2014-02-18T12:00:00Z,2014-02-18T12:00:00Z,2014-02-18T12:00:01Z,2014-02-18T120001Z/aia.lev1_euv_12s.2014-02-18T120003Z.94.image_lev1.fits,2014-02-18T120001Z/aia.lev1_euv_12s.2014-02-18T120010Z.131.image_lev1.fits,2014-02-18T120001Z/aia.lev1_euv_12s.2014-02-18T120012Z.171.image_lev1.fits,2014-02-18T120001Z/aia.lev1_euv_12s.2014-02-18T120008Z.193.image_lev1.fits,2014-02-18T120001Z/aia.lev1_euv_12s.2014-02-18T120001Z.211.image_lev1.fits,2014-02-18T120001Z/aia.lev1_euv_12s.2014-02-18T120009Z.304.image_lev1.fits,2014-02-18T120001Z/aia.lev1_euv_12s.2014-02-18T120004Z.335.image_lev1.fits,2014-02-18T120001Z/hmi.m_720s.20140218_120000_TAI.1.magnetogram.fits
2014-02-19T12:00:00Z,2014-02-19T12:00:00Z,2014-02-19T12:00:01Z,2014-02-19T120001Z/aia.lev1_euv_12s.2014-02-19T120003Z.94.image_lev1.fits,2014-02-19T120001Z/aia.lev1_euv_12s.2014-02-19T120010Z.131.image_lev1.fits,2014-02-19T120001Z/aia.lev1_euv_12s.2014-02-19T120012Z.171.image_lev1.fits,2014-02-19T120001Z/aia.lev1_euv_12s.2014-02-19T120008Z.193.image_lev1.fits,2014-02-19T120001Z/aia.lev1_euv_12s.2014-02-19T120001Z.211.image_lev1.fits,2014-02-19T120001Z/aia.lev1_euv_12s.2014-02-19T120009Z.304.image_lev1.fits,2014-02-19T120001Z/aia.lev1_euv_12s.2014-02-19T120004Z.335.image_lev1.fits,2014-02-19T120001Z/hmi.m_720s.20140219_120000_TAI.1.magnetogram.fits
2014-02-20T12:00:00Z,2014-02-20T12:00:00Z,2014-02-20T12:00:01Z,2014-02-20T120001Z/aia.lev1_euv_12s.2014-02-20T120003Z.94.image_lev1.fits,2014-02-20T120001Z/aia.lev1_euv_12s.2014-02-20T120010Z.131.image_lev1.fits,2014-02-20T120001Z/aia.lev1_euv_12s.2014-02-20T120012Z.171.image_lev1.fits,2014-02-20T120001Z/aia.lev1_euv_12s.2014-02-20T120008Z.193.image_lev1.fits,2014-02-20T120001Z/aia.lev1_euv_12s.2014-02-20T120001Z.211.image_lev1.fits,2014-02-20T120001Z/aia.lev1_euv_12s.2014-02-20T120009Z.304.image_lev1.fits,2014-02-20T120001Z/aia.lev1_euv_12s.2014-02-20T120004Z.335.image_lev1.fits,2014-02-20T120001Z/hmi.m_720s.20140220_120000_TAI.1.magnetogram.fits
