T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2016-05-10T12:00:00Z,2016-05-10T12:00:00Z,2016-05-10T12:00:00Z,2016-05-10T120000Z/aia.lev1_euv_12s.2016-05-10T120002Z.94.image_lev1.fits,2016-05-10T120000Z/aia.lev1_euv_12s.2016-05-10T120009Z.131.image_lev1.fits,2016-05-10T120000Z/aia.lev1_euv_12s.2016-05-10T120011Z.171.image_lev1.fits,2016-05-10T120000Z/aia.lev1_euv_12s.2016-05-10T120007Z.193.image_lev1.fits,2016-05-10T120000Z/aia.lev1_euv_12s.2016-05-10T120000Z.211.image_lev1.fits,2016-05-10T120000Z/aia.lev1_euv_12s.2016-05-10T120008Z.304.image_lev1.fits,2016-05-10T120000Z/aia.lev1_euv_12s.2016-05-10T120003Z.335.image_lev1.fits,2016-05-10T120000Z/hmi.m_720s.20160510_120000_TAI.3.magnetogram.fits
2016-05-11T12:00:00Z,2016-05-11T12:00:00Z,2016-05-11T12:00:00Z,2016-05-11T120000Z/aia.lev1_euv_12s.2016-05-11T120002Z.94.image_lev1.fits,2016-05-11T120000Z/aia.lev1_euv_12s.2016-05-11T120009Z.131.image_lev1.fits,2016-05-11T120000Z/aia.lev1_euv_12s.2016-05-11T120011Z.171.image_lev1.fits,2016-05-11T120000Z/aia.lev1_euv_12s.2016-05-11T120007Z.193.image_lev1.fits,2016-05-11T120000Z/aia.lev1_euv_12s.2016-05-11T120000Z.211.image_lev1.fits,2016-05-11T120000Z/aia.lev1_euv_12s.2016-05-11T120008Z.304.image_lev1.fits,2016-05-11T120000Z/aia.lev1_euv_12s.2016-05-11T120003Z.335.image_lev1.fits,2016-05-11T120000Z/hmi.m_720s.20160511_120000_TAI.3.magnetogram.fits
2016-05-12T12:00:00Z,2016-05-12T12:00:00Z,2016-05-12T12:00:00Z,2016-05-12T120000Z/aia.lev1_euv_12s.2016-05-12T120002Z.94.image_lev1.fits,2016-05-12T120000Z/aia.lev1_euv_12s.2016-05-12T120009Z.131.image_lev1.fits,2016-05-12T120000Z/aia.lev1_euv_12s.2016-05-12T120011Z.171.image_lev1.fits,2016-05-12T120000Z/aia.lev1_euv_12s.2016-05-12T120007Z.193.image_lev1.fits,2016-05-12T120000Z/aia.lev1_euv_12s.2016-05-12T120000Z.211.image_lev1.fits,2016-05-12T120000Z/aia.lev1_euv_12s.2016-05-12T120008Z.304.image_lev1.fits,2016-05-12T120000Z/aia.lev1_euv_12s.2016-05-12T120003Z.335.image_lev1.fits,2016-05-12T120000Z/hmi.m_720s.20160512_120000_TAI.3.magnetogram.fits
2016-05-13T12:00:00Z,2016-05-13T11:48:00Z,2016-05-13T11:48:00Z,2016-05-13T114800Z/aia.lev1_euv_12s.2016-05-13T114802Z.94.image_lev1.fits,2016-05-13T114800Z/aia.lev1_euv_12s.2016-05-13T114809Z.131.image_lev1.fits,2016-05-13T114800Z/aia.lev1_euv_12s.2016-05-13T114811Z.171.image_lev1.fits,2016-05-13T114800Z/aia.lev1_euv_12s.2016-05-13T114807Z.193.image_lev1.fits,2016-05-13T114800Z/aia.lev1_euv_12s.2016-05-13T114800Z.211.image_lev1.fits,2016-05-13T114800Z/aia.lev1_euv_12s.2016-05-13T114808Z.304.image_lev1.fits,2016-05-13T114800Z/aia.lev1_euv_12s.2016-05-13T114803Z.335.image_lev1.fits,2016-05-13T114800Z/hmi.m_720s.20160513_114800_TAI.3.magnetogram.fits
2016-05-14T12:00:00Z,2016-05-14T12:00:00Z,2016-05-14T12:00:00Z,2016-05-14T120000Z/aia.lev1_euv_12s.2016-05-14T120002Z.94.image_lev1.fits,2016-05-14T120000Z/aia.lev1_euv_12s.2016-05-14T120009Z.131.image_lev1.fits,2016-05-14T120000Z/aia.lev1_euv_12s.2016-05-14T120011Z.171.image_lev1.fits,2016-05-14T120000Z/aia.lev1_euv_12s.2016-05-14T120007Z.193.image_lev1.fits,2016-05-14T120000Z/aia.lev1_euv_12s.2016-05-14T120000Z.211.image_lev1.fits,2016-05-14T120000Z/aia.lev1_euv_12s.2016-05-14T120008Z.304.image_lev1.fits,2016-05-14T120000Z/aia.lev1_euv_12s.2016-05-14T120003Z.335.image_lev1.fits,2016-05-14T120000Z/hmi.m_720s.20160514_120000_TAI.3.magnetogram.fits
2016-05-15T12:00:00Z,2016-05-15T12:00:00Z,2016-05-15T12:00:00Z,2016-05-15T120000Z/aia.lev1_euv_12s.2016-05-15T120002Z.94.image_lev1.fits,2016-05-15T120000Z/aia.lev1_euv_12s.2016-05-15T120009Z.131.image_lev1.fits,2016-05-15T120000Z/aia.lev1_euv_12s.2016-05-15T120011Z.171.image_lev1.fits,2016-05-15T120000Z/aia.lev1_euv_12s.2016-05-15T120008Z.193.image_lev1.fits,2016-05-15T120000Z/aia.lev1_euv_12s.2016-05-15T120000Z.211.image_lev1.fits,2016-05-15T120000Z/aia.lev1_euv_12s.2016-05-15T120008Z.304.image_lev1.fits,2016-05-15T120000Z/aia.lev1_euv_12s.2016-05-15T120003Z.335.image_lev1.fits,2016-05-15T120000Z/hmi.m_720s.20160515_120000_TAI.3.magnetogram.fits
2016-05-16T12:00:00Z,2016-05-16T12:00:00Z,2016-05-16T12:00:00Z,2016-05-16T120000Z/aia.lev1_euv_12s.2016-05-16T120002Z.94.image_lev1.fits,2016-05-16T120000Z/aia.lev1_euv_12s.2016-05-16T120009Z.131.image_lev1.fits,2016-05-16T120000Z/aia.lev1_euv_12s.2016-05-16T120011Z.171.image_lev1.fits,2016-05-16T120000Z/aia.lev1_euv_12s.2016-05-16T120007Z.193.image_lev1.fits,2016-05-16T120000Z/aia.lev1_euv_12s.2016-05-16T120000Z.211.image_lev1.fits,2016-05-16T120000Z/aia.lev1_euv_12s.2016-05-16T120008Z.304.image_lev1.fits,2016-05-16T120000Z/aia.lev1_euv_12s.2016-05-16T120003Z.335.image_lev1.fits,2016-05-16T120000Z/hmi.m_720s.20160516_120000_TAI.3.magnetogram.fits
2016-05-17T12:00:00Z,2016-05-17T12:00:00Z,2016-05-17T12:00:00Z,2016-05-17T120000Z/aia.lev1_euv_12s.2016-05-17T120002Z.94.image_lev1.fits,2016-05-17T120000Z/aia.lev1_euv_12s.2016-05-17T120009Z.131.image_lev1.fits,2016-05-17T120000Z/aia.lev1_euv_12s.2016-05-17T120011Z.171.image_lev1.fits,2016-05-17T120000Z/aia.lev1_euv_12s.2016-05-17T120007Z.193.image_lev1.fits,2016-05-17T120000Z/aia.lev1_euv_12s.2016-05-17T120000Z.211.image_lev1.fits,2016-05-17T120000Z/aia.lev1_euv_12s.2016-05-17T120008Z.304.image_lev1.fits,2016-05-17T120000Z/aia.lev1_euv_12s.2016-05-17T120003Z.335.image_lev1.fits,2016-05-17T120000Z/hmi.m_720s.20160517_120000_TAI.3.magnetogram.fits
2016-05-18T12:00:00Z,2016-05-18T12:00:00Z,2016-05-18T12:00:00Z,2016-05-18T120000Z/aia.lev1_euv_12s.2016-05-18T120002Z.94.image_lev1.fits,2016-05-18T120000Z/aia.lev1_euv_12s.2016-05-18T120009Z.131.image_lev1.fits,2016-05-18T120000Z/aia.lev1_euv_12s.2016-05-18T120011Z.171.image_lev1.fits,2016-05-18T120000Z/aia.lev1_euv_12s.2016-05-18T120007Z.193.image_lev1.fits,2016-05-18T120000Z/aia.lev1_euv_12s.2016-05-18T120000Z.211.image_lev1.fits,2016-05-18T120000Z/aia.lev1_euv_12s.2016-05-18T120008Z.304.image_lev1.fits,2016-05-18T120000Z/aia.lev1_euv_12s.2016-05-18T120003Z.335.image_lev1.fits,2016-05-18T120000Z/hmi.m_720s.20160518_120000_TAI.3.magnetogram.fits
2016-05-19T12:00:00Z,2016-05-19T12:00:00Z,2016-05-19T12:00:00Z,2016-05-19T120000Z/aia.lev1_euv_12s.2016-05-19T120002Z.94.image_lev1.fits,2016-05-19T120000Z/aia.lev1_euv_12s.2016-05-19T120009Z.131.image_lev1.fits,2016-05-19T120000Z/aia.lev1_euv_12s.2016-05-19T120011Z.171.image_lev1.fits,2016-05-19T120000Z/aia.lev1_euv_12s.2016-05-19T120007Z.193.image_lev1.fits,2016-05-19T120000Z/aia.lev1_euv_12s.2016-05-19T120000Z.211.image_lev1.fits,2016-05-19T120000Z/aia.lev1_euv_12s.2016-05-19T120008Z.304.image_lev1.fits,2016-05-19T120000Z/aia.lev1_euv_12s.2016-05-19T120003Z.335.image_lev1.fits,2016-05-19T120000Z/hmi.m_720s.20160519_120000_TAI.3.magnetogram.fits
