T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2019-11-12T12:00:00Z,2019-11-12T12:00:00Z,2019-11-12T11:59:59Z,2019-11-12T115959Z/aia.lev1_euv_12s.2019-11-12T120001Z.94.image_lev1.fits,2019-11-12T115959Z/aia.lev1_euv_12s.2019-11-12T120008Z.131.image_lev1.fits,2019-11-12T115959Z/aia.lev1_euv_12s.2019-11-12T120010Z.171.image_lev1.fits,2019-11-12T115959Z/aia.lev1_euv_12s.2019-11-12T120006Z.193.image_lev1.fits,2019-11-12T115959Z/aia.lev1_euv_12s.2019-11-12T115959Z.211.image_lev1.fits,2019-11-12T115959Z/aia.lev1_euv_12s.2019-11-12T120007Z.304.image_lev1.fits,2019-11-12T115959Z/aia.lev1_euv_12s.2019-11-12T120002Z.335.image_lev1.fits,2019-11-12T115959Z/hmi.m_720s.20191112_120000_TAI.3.magnetogram.fits
2019-11-13T12:00:00Z,2019-11-13T12:00:00Z,2019-11-13T11:59:59Z,2019-11-13T115959Z/aia.lev1_euv_12s.2019-11-13T120001Z.94.image_lev1.fits,2019-11-13T115959Z/aia.lev1_euv_12s.2019-11-13T120008Z.131.image_lev1.fits,2019-11-13T115959Z/aia.lev1_euv_12s.2019-11-13T120010Z.171.image_lev1.fits,2019-11-13T115959Z/aia.lev1_euv_12s.2019-11-13T120006Z.193.image_lev1.fits,2019-11-13T115959Z/aia.lev1_euv_12s.2019-11-13T115959Z.211.image_lev1.fits,2019-11-13T115959Z/aia.lev1_euv_12s.2019-11-13T120007Z.304.image_lev1.fits,2019-11-13T115959Z/aia.lev1_euv_12s.2019-11-13T120002Z.335.image_lev1.fits,2019-11-13T115959Z/hmi.m_720s.20191113_120000_TAI.3.magnetogram.fits
2019-11-14T12:00:00Z,2019-11-14T12:00:00Z,2019-11-14T11:59:59Z,2019-11-14T115959Z/aia.lev1_euv_12s.2019-11-14T120001Z.94.image_lev1.fits,2019-11-14T115959Z/aia.lev1_euv_12s.2019-11-14T120008Z.131.image_lev1.fits,2019-11-14T115959Z/aia.lev1_euv_12s.2019-11-14T120010Z.171.image_lev1.fits,2019-11-14T115959Z/aia.lev1_euv_12s.2019-11-14T120006Z.193.image_lev1.fits,2019-11-14T115959Z/aia.lev1_euv_12s.2019-11-14T115959Z.211.image_lev1.fits,2019-11-14T115959Z/aia.lev1_euv_12s.2019-11-14T120007Z.304.image_lev1.fits,2019-11-14T115959Z/aia.lev1_euv_12s.2019-11-14T120002Z.335.image_lev1.fits,2019-11-14T115959Z/hmi.m_720s.20191114_120000_TAI.3.magnetogram.fits
2019-11-15T12:00:00Z,2019-11-15T12:00:00Z,2019-11-15T11:59:59Z,2019-11-15T115959Z/aia.lev1_euv_12s.2019-11-15T120001Z.94.image_lev1.fits,2019-11-15T115959Z/aia.lev1_euv_12s.2019-11-15T120008Z.131.image_lev1.fits,2019-11-15T115959Z/aia.lev1_euv_12s.2019-11-15T120010Z.171.image_lev1.fits,2019-11-15T115959Z/aia.lev1_euv_12s.2019-11-15T120006Z.193.image_lev1.fits,2019-11-15T115959Z/aia.lev1_euv_12s.2019-11-15T115959Z.211.image_lev1.fits,2019-11-15T115959Z/aia.lev1_euv_12s.2019-11-15T120007Z.304.image_lev1.fits,2019-11-15T115959Z/aia.lev1_euv_12s.2019-11-15T120002Z.335.image_lev1.fits,2019-11-15T115959Z/hmi.m_720s.20191115_120000_TAI.3.magnetogram.fits
2019-11-16T12:00:00Z,2019-11-16T12:00:00Z,2019-11-16T11:59:59Z,2019-11-16T115959Z/aia.lev1_euv_12s.2019-11-16T120001Z.94.image_lev1.fits,2019-11-16T115959Z/aia.lev1_euv_12s.2019-11-16T120008Z.131.image_lev1.fits,2019-11-16T115959Z/aia.lev1_euv_12s.2019-11-16T120010Z.171.image_lev1.fits,2019-11-16T115959Z/aia.lev1_euv_12s.2019-11-16T120006Z.193.image_lev1.fits,2019-11-16T115959Z/aia.lev1_euv_12s.2019-11-16T115959Z.211.image_lev1.fits,2019-11-16T115959Z/aia.lev1_euv_12s.2019-11-16T120007Z.304.image_lev1.fits,2019-11-16T115959Z/aia.lev1_euv_12s.2019-11-16T120002Z.335.image_lev1.fits,2019-11-16T115959Z/hmi.m_720s.20191116_120000_TAI.3.magnetogram.fits
2019-11-17T12:00:00Z,2019-11-17T12:00:00Z,2019-11-17T11:59:59Z,2019-11-17T115959Z/aia.lev1_euv_12s.2019-11-17T120001Z.94.image_lev1.fits,2019-11-17T115959Z/aia.lev1_euv_12s.2019-11-17T120008Z.131.image_lev1.fits,2019-11-17T115959Z/aia.lev1_euv_12s.2019-11-17T120010Z.171.image_lev1.fits,2019-11-17T115959Z/aia.lev1_euv_12s.2019-11-17T120006Z.193.image_lev1.fits,2019-11-17T115959Z/aia.lev1_euv_12s.2019-11-17T115959Z.211.image_lev1.fits,2019-11-17T115959Z/aia.lev1_euv_12s.2019-11-17T120007Z.304.image_lev1.fits,2019-11-17T115959Z/aia.lev1_euv_12s.2019-11-17T120002Z.335.image_lev1.fits,2019-11-17T115959Z/hmi.m_720s.20191117_120000_TAI.3.magnetogram.fits
2019-11-18T12:00:00Z,2019-11-18T12:00:00Z,2019-11-18T11:59:59Z,2019-11-18T115959Z/aia.lev1_euv_12s.2019-11-18T120001Z.94.image_lev1.fits,2019-11-18T115959Z/aia.lev1_euv_12s.2019-11-18T120008Z.131.image_lev1.fits,2019-11-18T115959Z/aia.lev1_euv_12s.2019-11-18T120010Z.171.image_lev1.fits,2019-11-18T115959Z/aia.lev1_euv_12s.2019-11-18T120006Z.193.image_lev1.fits,2019-11-18T115959Z/aia.lev1_euv_12s.2019-11-18T115959Z.211.image_lev1.fits,2019-11-18T115959Z/aia.lev1_euv_12s.2019-11-18T120007Z.304.image_lev1.fits,2019-11-18T115959Z/aia.lev1_euv_12s.2019-11-18T120002Z.335.image_lev1.fits,2019-11-18T115959Z/hmi.m_720s.20191118_120000_TAI.3.magnetogram.fits
2019-11-19T12:00:00Z,2019-11-19T12:00:00Z,2019-11-19T11:59:59Z,2019-11-19T115959Z/aia.lev1_euv_12s.2019-11-19T120001Z.94.image_lev1.fits,2019-11-19T115959Z/aia.lev1_euv_12s.2019-11-19T120008Z.131.image_lev1.fits,2019-11-19T115959Z/aia.lev1_euv_12s.2019-11-19T120010Z.171.image_lev1.fits,2019-11-19T115959Z/aia.lev1_euv_12s.2019-11-19T120006Z.193.image_lev1.fits,2019-11-19T115959Z/aia.lev1_euv_12s.2019-11-19T115959Z.211.image_lev1.fits,2019-11-19T115959Z/aia.lev1_euv_12s.2019-11-19T120007Z.304.image_lev1.fits,2019-11-19T115959Z/aia.lev1_euv_12s.2019-11-19T120002Z.335.image_lev1.fits,2019-11-19T115959Z/hmi.m_720s.20191119_120000_TAI.3.magnetogram.fits
2019-11-20T12:00:00Z,2019-11-20T12:00:00Z,2019-11-20T11:59:59Z,2019-11-20T115959Z/aia.lev1_euv_12s.2019-11-20T120001Z.94.image_lev1.fits,2019-11-20T115959Z/aia.lev1_euv_12s.2019-11-20T120008Z.131.image_lev1.fits,2019-11-20T115959Z/aia.lev1_euv_12s.2019-11-20T120010Z.171.image_lev1.fits,2019-11-20T115959Z/aia.lev1_euv_12s.2019-11-20T120006Z.193.image_lev1.fits,2019-11-20T115959Z/aia.lev1_euv_12s.2019-11-20T115959Z.211.image_lev1.fits,2019-11-20T115959Z/aia.lev1_euv_12s.2019-11-20T120007Z.304.image_lev1.fits,2019-11-20T115959Z/aia.lev1_euv_12s.2019-11-20T120002Z.335.image_lev1.fits,2019-11-20T115959Z/hmi.m_720s.20191120_120000_TAI.3.magnetogram.fits
2019-11-21T12:00:00Z,2019-11-21T12:00:00Z,2019-11-21T11:59:59Z,2019-11-21T115959Z/aia.lev1_euv_12s.2019-11-21T120001Z.94.image_lev1.fits,2019-11-21T115959Z/aia.lev1_euv_12s.2019-11-21T120008Z.131.image_lev1.fits,2019-11-21T115959Z/aia.lev1_euv_12s.2019-11-21T120010Z.171.image_lev1.fits,2019-11-21T115959Z/aia.lev1_euv_12s.2019-11-21T120006Z.193.image_lev1.fits,2019-11-21T115959Z/aia.lev1_euv_12s.2019-11-21T115959Z.211.image_lev1.fits,2019-11-21T115959Z/aia.lev1_euv_12s.2019-11-21T120007Z.304.image_lev1.fits,2019-11-21T115959Z/aia.lev1_euv_12s.2019-11-21T120002Z.335.image_lev1.fits,2019-11-21T115959Z/hmi.m_720s.20191121_120000_TAI.3.magnetogram.fits
