T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2018-01-27T12:00:00Z,2018-01-27T12:00:00Z,2018-01-27T11:59:59Z,2018-01-27T115959Z/aia.lev1_euv_12s.2018-01-27T120001Z.94.image_lev1.fits,2018-01-27T115959Z/aia.lev1_euv_12s.2018-01-27T120008Z.131.image_lev1.fits,2018-01-27T115959Z/aia.lev1_euv_12s.2018-01-27T120010Z.171.image_lev1.fits,2018-01-27T115959Z/aia.lev1_euv_12s.2018-01-27T120006Z.193.image_lev1.fits,2018-01-27T115959Z/aia.lev1_euv_12s.2018-01-27T115959Z.211.image_lev1.fits,2018-01-27T115959Z/aia.lev1_euv_12s.2018-01-27T120007Z.304.image_lev1.fits,2018-01-27T115959Z/aia.lev1_euv_12s.2018-01-27T120002Z.335.image_lev1.fits,2018-01-27T115959Z/hmi.m_720s.20180127_120000_TAI.3.magnetogram.fits
2018-01-28T12:00:00Z,2018-01-28T12:12:00Z,2018-01-28T12:11:59Z,2018-01-28T121159Z/aia.lev1_euv_12s.2018-01-28T121201Z.94.image_lev1.fits,2018-01-28T121159Z/aia.lev1_euv_12s.2018-01-28T121208Z.131.image_lev1.fits,2018-01-28T121159Z/aia.lev1_euv_12s.2018-01-28T121210Z.171.image_lev1.fits,2018-01-28T121159Z/aia.lev1_euv_12s.2018-01-28T121206Z.193.image_lev1.fits,2018-01-28T121159Z/aia.lev1_euv_12s.2018-01-28T121159Z.211.image_lev1.fits,2018-01-28T121159Z/aia.lev1_euv_12s.2018-01-28T121207Z.304.image_lev1.fits,2018-01-28T121159Z/aia.lev1_euv_12s.2018-01-28T121202Z.335.image_lev1.fits,2018-01-28T121159Z/hmi.m_720s.20180128_121200_TAI.3.magnetogram.fits
2018-01-29T12:00:00Z,2018-01-29T12:00:00Z,2018-01-29T11:59:59Z,2018-01-29T115959Z/aia.lev1_euv_12s.2018-01-29T120001Z.94.image_lev1.fits,2018-01-29T115959Z/aia.lev1_euv_12s.2018-01-29T120008Z.131.image_lev1.fits,2018-01-29T115959Z/aia.lev1_euv_12s.2018-01-29T120010Z.171.image_lev1.fits,2018-01-29T115959Z/aia.lev1_euv_12s.2018-01-29T120006Z.193.image_lev1.fits,2018-01-29T115959Z/aia.lev1_euv_12s.2018-01-29T115959Z.211.image_lev1.fits,2018-01-29T115959Z/aia.lev1_euv_12s.2018-01-29T120007Z.304.image_lev1.fits,2018-01-29T115959Z/aia.lev1_euv_12s.2018-01-29T120002Z.335.image_lev1.fits,2018-01-29T115959Z/hmi.m_720s.20180129_120000_TAI.3.magnetogram.fits
2018-01-30T12:00:00Z,2018-01-30T12:00:00Z,2018-01-30T11:59:59Z,2018-01-30T115959Z/aia.lev1_euv_12s.2018-01-30T120001Z.94.image_lev1.fits,2018-01-30T115959Z/aia.lev1_euv_12s.2018-01-30T120008Z.131.image_lev1.fits,2018-01-30T115959Z/aia.lev1_euv_12s.2018-01-30T120010Z.171.image_lev1.fits,2018-01-30T115959Z/aia.lev1_euv_12s.2018-01-30T120006Z.193.image_lev1.fits,2018-01-30T115959Z/aia.lev1_euv_12s.2018-01-30T115959Z.211.image_lev1.fits,2018-01-30T115959Z/aia.lev1_euv_12s.2018-01-30T120007Z.304.image_lev1.fits,2018-01-30T115959Z/aia.lev1_euv_12s.2018-01-30T120002Z.335.image_lev1.fits,2018-01-30T115959Z/hmi.m_720s.20180130_120000_TAI.3.magnetogram.fits
2018-01-31T12:00:00Z,2018-01-31T12:00:00Z,2018-01-31T11:59:59Z,2018-01-31T115959Z/aia.lev1_euv_12s.2018-01-31T120001Z.94.image_lev1.fits,2018-01-31T115959Z/aia.lev1_euv_12s.2018-01-31T120008Z.131.image_lev1.fits,2018-01-31T115959Z/aia.lev1_euv_12s.2018-01-31T120010Z.171.image_lev1.fits,2018-01-31T115959Z/aia.lev1_euv_12s.2018-01-31T120006Z.193.image_lev1.fits,2018-01-31T115959Z/aia.lev1_euv_12s.2018-01-31T115959Z.211.image_lev1.fits,2018-01-31T115959Z/aia.lev1_euv_12s.2018-01-31T120007Z.304.image_lev1.fits,2018-01-31T115959Z/aia.lev1_euv_12s.2018-01-31T120002Z.335.image_lev1.fits,2018-01-31T115959Z/hmi.m_720s.20180131_120000_TAI.3.magnetogram.fits
2018-02-01T12:00:00Z,2018-02-01T12:00:00Z,2018-02-01T11:59:59Z,2018-02-01T115959Z/aia.lev1_euv_12s.2018-02-01T120001Z.94.image_lev1.fits,2018-02-01T115959Z/aia.lev1_euv_12s.2018-02-01T120008Z.131.image_lev1.fits,2018-02-01T115959Z/aia.lev1_euv_12s.2018-02-01T120010Z.171.image_lev1.fits,2018-02-01T115959Z/aia.lev1_euv_12s.2018-02-01T120006Z.193.image_lev1.fits,2018-02-01T115959Z/aia.lev1_euv_12s.2018-02-01T115959Z.211.image_lev1.fits,2018-02-01T115959Z/aia.lev1_euv_12s.2018-02-01T120007Z.304.image_lev1.fits,2018-02-01T115959Z/aia.lev1_euv_12s.2018-02-01T120002Z.335.image_lev1.fits,2018-02-01T115959Z/hmi.m_720s.20180201_120000_TAI.3.magnetogram.fits
2018-02-02T12:00:00Z,2018-02-02T12:00:00Z,2018-02-02T11:59:59Z,2018-02-02T115959Z/aia.lev1_euv_12s.2018-02-02T120001Z.94.image_lev1.fits,2018-02-02T115959Z/aia.lev1_euv_12s.2018-02-02T120008Z.131.image_lev1.fits,2018-02-02T115959Z/aia.lev1_euv_12s.2018-02-02T120010Z.171.image_lev1.fits,2018-02-02T115959Z/aia.lev1_euv_12s.2018-02-02T120006Z.193.image_lev1.fits,2018-02-02T115959Z/aia.lev1_euv_12s.2018-02-02T115959Z.211.image_lev1.fits,2018-02-02T115959Z/aia.lev1_euv_12s.2018-02-02T120007Z.304.image_lev1.fits,2018-02-02T115959Z/aia.lev1_euv_12s.2018-02-02T120002Z.335.image_lev1.fits,2018-02-02T115959Z/hmi.m_720s.20180202_120000_TAI.3.magnetogram.fits
2018-02-03T12:00:00Z,2018-02-03T12:00:00Z,2018-02-03T11:59:59Z,2018-02-03T115959Z/aia.lev1_euv_12s.2018-02-03T120001Z.94.image_lev1.fits,2018-02-03T115959Z/aia.lev1_euv_12s.2018-02-03T120008Z.131.image_lev1.fits,2018-02-03T115959Z/aia.lev1_euv_12s.2018-02-03T120010Z.171.image_lev1.fits,2018-02-03T115959Z/aia.lev1_euv_12s.2018-02-03T120006Z.193.image_lev1.fits,2018-02-03T115959Z/aia.lev1_euv_12s.2018-02-03T115959Z.211.image_lev1.fits,2018-02-03T115959Z/aia.lev1_euv_12s.2018-02-03T120007Z.304.image_lev1.fits,2018-02-03T115959Z/aia.lev1_euv_12s.2018-02-03T120002Z.335.image_lev1.fits,2018-02-03T115959Z/hmi.m_720s.20180203_120000_TAI.3.magnetogram.fits
2018-02-04T12:00:00Z,2018-02-04T12:00:00Z,2018-02-04T11:59:59Z,2018-02-04T115959Z/aia.lev1_euv_12s.2018-02-04T120001Z.94.image_lev1.fits,2018-02-04T115959Z/aia.lev1_euv_12s.2018-02-04T120008Z.131.image_lev1.fits,2018-02-04T115959Z/aia.lev1_euv_12s.2018-02-04T120010Z.171.image_lev1.fits,2018-02-04T115959Z/aia.lev1_euv_12s.2018-02-04T120006Z.193.image_lev1.fits,2018-02-04T115959Z/aia.lev1_euv_12s.2018-02-04T115959Z.211.image_lev1.fits,2018-02-04T115959Z/aia.lev1_euv_12s.2018-02-04T120007Z.304.image_lev1.fits,2018-02-04T115959Z/aia.lev1_euv_12s.2018-02-04T120002Z.335.image_lev1.fits,2018-02-04T115959Z/hmi.m_720s.20180204_120000_TAI.3.magnetogram.fits
2018-02-05T12:00:00Z,2018-02-05T12:00:00Z,2018-02-05T11:59:59Z,2018-02-05T115959Z/aia.lev1_euv_12s.2018-02-05T120001Z.94.image_lev1.fits,2018-02-05T115959Z/aia.lev1_euv_12s.2018-02-05T120008Z.131.image_lev1.fits,2018-02-05T115959Z/aia.lev1_euv_12s.2018-02-05T120010Z.171.image_lev1.fits,2018-02-05T115959Z/aia.lev1_euv_12s.2018-02-05T120006Z.193.image_lev1.fits,2018-02-05T115959Z/aia.lev1_euv_12s.2018-02-05T115959Z.211.image_lev1.fits,2018-02-05T115959Z/aia.lev1_euv_12s.2018-02-05T120007Z.304.image_lev1.fits,2018-02-05T115959Z/aia.lev1_euv_12s.2018-02-05T120002Z.335.image_lev1.fits,2018-02-05T115959Z/hmi.m_720s.20180205_120000_TAI.3.magnetogram.fits
