T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2017-10-10T12:00:00Z,2017-10-10T11:48:00Z,2017-10-10T11:47:59Z,2017-10-10T114759Z/aia.lev1_euv_12s.2017-10-10T114801Z.94.image_lev1.fits,2017-10-10T114759Z/aia.lev1_euv_12s.2017-10-10T114808Z.131.image_lev1.fits,2017-10-10T114759Z/aia.lev1_euv_12s.2017-10-10T114810Z.171.image_lev1.fits,2017-10-10T114759Z/aia.lev1_euv_12s.2017-10-10T114806Z.193.image_lev1.fits,2017-10-10T114759Z/aia.lev1_euv_12s.2017-10-10T114759Z.211.image_lev1.fits,2017-10-10T114759Z/aia.lev1_euv_12s.2017-10-10T114807Z.304.image_lev1.fits,2017-10-10T114759Z/aia.lev1_euv_12s.2017-10-10T114802Z.335.image_lev1.fits,2017-10-10T114759Z/hmi.m_720s.20171010_114800_TAI.3.magnetogram.fits
2017-10-11T12:00:00Z,2017-10-11T11:48:00Z,2017-10-11T11:47:59Z,2017-10-11T114759Z/aia.lev1_euv_12s.2017-10-11T114801Z.94.image_lev1.fits,2017-10-11T114759Z/aia.lev1_euv_12s.2017-10-11T114808Z.131.image_lev1.fits,2017-10-11T114759Z/aia.lev1_euv_12s.2017-10-11T114810Z.171.image_lev1.fits,2017-10-11T114759Z/aia.lev1_euv_12s.2017-10-11T114806Z.193.image_lev1.fits,2017-10-11T114759Z/aia.lev1_euv_12s.2017-10-11T114759Z.211.image_lev1.fits,2017-10-11T114759Z/aia.lev1_euv_12s.2017-10-11T114807Z.304.image_lev1.fits,2017-10-11T114759Z/aia.lev1_euv_12s.2017-10-11T114802Z.335.image_lev1.fits,2017-10-11T114759Z/hmi.m_720s.20171011_114800_TAI.3.magnetogram.fits
2017-10-12T12:00:00Z,2017-10-12T12:00:00Z,2017-10-12T11:59:59Z,2017-10-12T115959Z/aia.lev1_euv_12s.2017-10-12T120001Z.94.image_lev1.fits,2017-10-12T115959Z/aia.lev1_euv_12s.2017-10-12T120008Z.131.image_lev1.fits,2017-10-12T115959Z/aia.lev1_euv_12s.2017-10-12T120010Z.171.image_lev1.fits,2017-10-12T115959Z/aia.lev1_euv_12s.2017-10-12T120006Z.193.image_lev1.fits,2017-10-12T115959Z/aia.lev1_euv_12s.2017-10-12T115959Z.211.image_lev1.fits,2017-10-12T115959Z/aia.lev1_euv_12s.2017-10-12T120007Z.304.image_lev1.fits,2017-10-12T115959Z/aia.lev1_euv_12s.2017-10-12T120002Z.335.image_lev1.fits,2017-10-12T115959Z/hmi.m_720s.20171012_120000_TAI.3.magnetogram.fits
2017-10-13T12:00:00Z,2017-10-13T12:00:00Z,2017-10-13T11:59:59Z,2017-10-13T115959Z/aia.lev1_euv_12s.2017-10-13T120001Z.94.image_lev1.fits,2017-10-13T115959Z/aia.lev1_euv_12s.2017-10-13T120008Z.131.image_lev1.fits,2017-10-13T115959Z/aia.lev1_euv_12s.2017-10-13T120010Z.171.image_lev1.fits,2017-10-13T115959Z/aia.lev1_euv_12s.2017-10-13T120006Z.193.image_lev1.fits,2017-10-13T115959Z/aia.lev1_euv_12s.2017-10-13T115959Z.211.image_lev1.fits,2017-10-13T115959Z/aia.lev1_euv_12s.2017-10-13T120007Z.304.image_lev1.fits,2017-10-13T115959Z/aia.lev1_euv_12s.2017-10-13T120002Z.335.image_lev1.fits,2017-10-13T115959Z/hmi.m_720s.20171013_120000_TAI.3.magnetogram.fits
2017-10-14T12:00:00Z,2017-10-14T12:00:00Z,2017-10-14T11:59:59Z,2017-10-14T115959Z/aia.lev1_euv_12s.2017-10-14T120001Z.94.image_lev1.fits,2017-10-14T115959Z/aia.lev1_euv_12s.2017-10-14T120008Z.131.image_lev1.fits,2017-10-14T115959Z/aia.lev1_euv_12s.2017-10-14T120010Z.171.image_lev1.fits,2017-10-14T115959Z/aia.lev1_euv_12s.2017-10-14T120006Z.193.image_lev1.fits,2017-10-14T115959Z/aia.lev1_euv_12s.2017-10-14T115959Z.211.image_lev1.fits,2017-10-14T115959Z/aia.lev1_euv_12s.2017-10-14T120007Z.304.image_lev1.fits,2017-10-14T115959Z/aia.lev1_euv_12s.2017-10-14T120002Z.335.image_lev1.fits,2017-10-14T115959Z/hmi.m_720s.20171014_120000_TAI.3.magnetogram.fits
2017-10-15T12:00:00Z,2017-10-15T12:00:00Z,2017-10-15T11:59:59Z,2017-10-15T115959Z/aia.lev1_euv_12s.2017-10-15T120001Z.94.image_lev1.fits,2017-10-15T115959Z/aia.lev1_euv_12s.2017-10-15T120008Z.131.image_lev1.fits,2017-10-15T115959Z/aia.lev1_euv_12s.2017-10-15T120010Z.171.image_lev1.fits,2017-10-15T115959Z/aia.lev1_euv_12s.2017-10-15T120006Z.193.image_lev1.fits,2017-10-15T115959Z/aia.lev1_euv_12s.2017-10-15T115959Z.211.image_lev1.fits,2017-10-15T115959Z/aia.lev1_euv_12s.2017-10-15T120007Z.304.image_lev1.fits,2017-10-15T115959Z/aia.lev1_euv_12s.2017-10-15T120002Z.335.image_lev1.fits,2017-10-15T115959Z/hmi.m_720s.20171015_120000_TAI.3.magnetogram.fits
2017-10-16T12:00:00Z,2017-10-16T12:00:00Z,2017-10-16T11:59:59Z,2017-10-16T115959Z/aia.lev1_euv_12s.2017-10-16T120001Z.94.image_lev1.fits,2017-10-16T115959Z/aia.lev1_euv_12s.2017-10-16T120008Z.131.image_lev1.fits,2017-10-16T115959Z/aia.lev1_euv_12s.2017-10-16T120010Z.171.image_lev1.fits,2017-10-16T115959Z/aia.lev1_euv_12s.2017-10-16T120006Z.193.image_lev1.fits,2017-10-16T115959Z/aia.lev1_euv_12s.2017-10-16T115959Z.211.image_lev1.fits,2017-10-16T115959Z/aia.lev1_euv_12s.2017-10-16T120007Z.304.image_lev1.fits,2017-10-16T115959Z/aia.lev1_euv_12s.2017-10-16T120002Z.335.image_lev1.fits,2017-10-16T115959Z/hmi.m_720s.20171016_120000_TAI.3.magnetogram.fits
2017-10-17T12:00:00Z,2017-10-17T12:00:00Z,2017-10-17T11:59:59Z,2017-10-17T115959Z/aia.lev1_euv_12s.2017-10-17T120001Z.94.image_lev1.fits,2017-10-17T115959Z/aia.lev1_euv_12s.2017-10-17T120008Z.131.image_lev1.fits,2017-10-17T115959Z/aia.lev1_euv_12s.2017-10-17T120010Z.171.image_lev1.fits,2017-10-17T115959Z/aia.lev1_euv_12s.2017-10-17T120006Z.193.image_lev1.fits,2017-10-17T115959Z/aia.lev1_euv_12s.2017-10-17T115959Z.211.image_lev1.fits,2017-10-17T115959Z/aia.lev1_euv_12s.2017-10-17T120007Z.304.image_lev1.fits,2017-10-17T115959Z/aia.lev1_euv_12s.2017-10-17T120002Z.335.image_lev1.fits,2017-10-17T115959Z/hmi.m_720s.20171017_120000_TAI.3.magnetogram.fits
2017-10-18T12:00:00Z,2017-10-18T12:00:00Z,2017-10-18T11:59:59Z,2017-10-18T115959Z/aia.lev1_euv_12s.2017-10-18T120001Z.94.image_lev1.fits,2017-10-18T115959Z/aia.lev1_euv_12s.2017-10-18T120008Z.131.image_lev1.fits,2017-10-18T115959Z/aia.lev1_euv_12s.2017-10-18T120010Z.171.image_lev1.fits,2017-10-18T115959Z/aia.lev1_euv_12s.2017-10-18T120006Z.193.image_lev1.fits,2017-10-18T115959Z/aia.lev1_euv_12s.2017-10-18T115959Z.211.image_lev1.fits,2017-10-18T115959Z/aia.lev1_euv_12s.2017-10-18T120007Z.304.image_lev1.fits,2017-10-18T115959Z/aia.lev1_euv_12s.2017-10-18T120002Z.335.image_lev1.fits,2017-10-18T115959Z/hmi.m_720s.20171018_120000_TAI.3.magnetogram.fits
2017-10-19T12:00:00Z,2017-10-19T12:00:00Z,2017-10-19T11:59:59Z,2017-10-19T115959Z/aia.lev1_euv_12s.2017-10-19T120001Z.94.image_lev1.fits,2017-10-19T115959Z/aia.lev1_euv_12s.2017-10-19T120008Z.131.image_lev1.fits,2017-10-19T115959Z/aia.lev1_euv_12s.2017-10-19T120010Z.171.image_lev1.fits,2017-10-19T115959Z/aia.lev1_euv_12s.2017-10-19T120006Z.193.image_lev1.fits,2017-10-19T115959Z/aia.lev1_euv_12s.2017-10-19T115959Z.211.image_lev1.fits,2017-10-19T115959Z/aia.lev1_euv_12s.2017-10-19T120007Z.304.image_lev1.fits,2017-10-19T115959Z/aia.lev1_euv_12s.2017-10-19T120002Z.335.image_lev1.fits,2017-10-19T115959Z/hmi.m_720s.20171019_120000_TAI.3.magnetogram.fits
