T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2016-07-30T12:00:00Z,2016-07-30T12:00:00Z,2016-07-30T12:00:00Z,2016-07-30T120000Z/aia.lev1_euv_12s.2016-07-30T120002Z.94.image_lev1.fits,2016-07-30T120000Z/aia.lev1_euv_12s.2016-07-30T120009Z.131.image_lev1.fits,2016-07-30T120000Z/aia.lev1_euv_12s.2016-07-30T120011Z.171.image_lev1.fits,2016-07-30T120000Z/aia.lev1_euv_12s.2016-07-30T120007Z.193.image_lev1.fits,2016-07-30T120000Z/aia.lev1_euv_12s.2016-07-30T120000Z.211.image_lev1.fits,2016-07-30T120000Z/aia.lev1_euv_12s.2016-07-30T120008Z.304.image_lev1.fits,2016-07-30T120000Z/aia.lev1_euv_12s.2016-07-30T120003Z.335.image_lev1.fits,2016-07-30T120000Z/hmi.m_720s.20160730_120000_TAI.3.magnetogram.fits
2016-07-31T12:00:00Z,2016-07-31T12:00:00Z,2016-07-31T12:00:00Z,2016-07-31T120000Z/aia.lev1_euv_12s.2016-07-31T120002Z.94.image_lev1.fits,2016-07-31T120000Z/aia.lev1_euv_12s.2016-07-31T120009Z.131.image_lev1.fits,2016-07-31T120000Z/aia.lev1_euv_12s.2016-07-31T120011Z.171.image_lev1.fits,2016-07-31T120000Z/aia.lev1_euv_12s.2016-07-31T120007Z.193.image_lev1.fits,2016-07-31T120000Z/aia.lev1_euv_12s.2016-07-31T120000Z.211.image_lev1.fits,2016-07-31T120000Z/aia.lev1_euv_12s.2016-07-31T120008Z.304.image_lev1.fits,2016-07-31T120000Z/aia.lev1_euv_12s.2016-07-31T120003Z.335.image_lev1.fits,2016-07-31T120000Z/hmi.m_720s.20160731_120000_TAI.3.magnetogram.fits
2016-08-01T12:00:00Z,2016-08-01T12:00:00Z,2016-08-01T12:00:00Z,2016-08-01T120000Z/aia.lev1_euv_12s.2016-08-01T120002Z.94.image_lev1.fits,2016-08-01T120000Z/aia.lev1_euv_12s.2016-08-01T120009Z.131.image_lev1.fits,2016-08-01T120000Z/aia.lev1_euv_12s.2016-08-01T120011Z.171.image_lev1.fits,2016-08-01T120000Z/aia.lev1_euv_12s.2016-08-01T120007Z.193.image_lev1.fits,2016-08-01T120000Z/aia.lev1_euv_12s.2016-08-01T120000Z.211.image_lev1.fits,2016-08-01T120000Z/aia.lev1_euv_12s.2016-08-01T120008Z.304.image_lev1.fits,2016-08-01T120000Z/aia.lev1_euv_12s.2016-08-01T120003Z.335.image_lev1.fits,2016-08-01T120000Z/hmi.m_720s.20160801_120000_TAI.3.magnetogram.fits
2016-08-02T12:00:00Z,2016-08-02T11:00:00Z,2016-08-02T11:00:00Z,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110002Z.94.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110009Z.131.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110011Z.171.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110007Z.193.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110000Z.211.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110008Z.304.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110003Z.335.image_lev1.fits,2016-08-02T110000Z/hmi.m_720s.20160802_110000_TAI.3.magnetogram.fits
2016-08-03T12:00:00Z,2016-08-02T11:00:00Z,2016-08-02T11:00:00Z,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110002Z.94.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110009Z.131.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110011Z.171.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110007Z.193.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110000Z.211.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110008Z.304.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110003Z.335.image_lev1.fits,2016-08-02T110000Z/hmi.m_720s.20160802_110000_TAI.3.magnetogram.fits
2016-08-04T12:00:00Z,2016-08-02T11:00:00Z,2016-08-02T11:00:00Z,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110002Z.94.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110009Z.131.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110011Z.171.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110007Z.193.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110000Z.211.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110008Z.304.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110003Z.335.image_lev1.fits,2016-08-02T110000Z/hmi.m_720s.20160802_110000_TAI.3.magnetogram.fits
2016-08-05T12:00:00Z,2016-08-02T11:00:00Z,2016-08-02T11:00:00Z,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110002Z.94.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110009Z.131.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110011Z.171.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110007Z.193.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110000Z.211.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110008Z.304.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110003Z.335.image_lev1.fits,2016-08-02T110000Z/hmi.m_720s.20160802_110000_TAI.3.magnetogram.fits
2016-08-06T12:00:00Z,2016-08-02T11:00:00Z,2016-08-02T11:00:00Z,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110002Z.94.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110009Z.131.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110011Z.171.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110007Z.193.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110000Z.211.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110008Z.304.image_lev1.fits,2016-08-02T110000Z/aia.lev1_euv_12s.2016-08-02T110003Z.335.image_lev1.fits,2016-08-02T110000Z/hmi.m_720s.20160802_110000_TAI.3.magnetogram.fits
2016-08-07T12:00:00Z,2016-08-10T17:48:00Z,2016-08-10T17:48:00Z,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174802Z.94.image_lev1.fits,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174809Z.131.image_lev1.fits,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174811Z.171.image_lev1.fits,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174807Z.193.image_lev1.fits,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174800Z.211.image_lev1.fits,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174808Z.304.image_lev1.fits,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174803Z.335.image_lev1.fits,2016-08-10T174800Z/hmi.m_720s.20160810_174800_TAI.3.magnetogram.fits
2016-08-08T12:00:00Z,2016-08-10T17:48:00Z,2016-08-10T17:48:00Z,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174802Z.94.image_lev1.fits,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174809Z.131.image_lev1.fits,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174811Z.171.image_lev1.fits,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174807Z.193.image_lev1.fits,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174800Z.211.image_lev1.fits,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174808Z.304.image_lev1.fits,2016-08-10T174800Z/aia.lev1_euv_12s.2016-08-10T174803Z.335.image_lev1.fits,2016-08-10T174800Z/hmi.m_720s.20160810_174800_TAI.3.magnetogram.fits
